canonical_name,alias_name
Miss Ruchika Ranjan,
Miss Ruchika Ranjan,Miss Ranjan
Miss Ruchika Ranjan,Ruchika Ranjan
Mr. Riddhi Ronak,
Mr. Riddhi Ronak,Mr. Ronak
Mr. Riddhi Ronak,Riddhi Ronak
Mr. James Charu,
Mr. James Charu,Charu
Mr. James Charu,Mr.Charu
Mr. James Charu,Mr. Charu
Mr. James Charu,James Charu
Vicky Gaurav,
Vicky Gaurav,Gaurav
Vicky Gaurav,Mr. Gaurav
Irene Adler,
Mrs. Prithvi,
Dr. Shabana,
Dr. Shabana,Shabana
Mr. Virat,
Mr. Virat,Virat
Chandan,
Riddhi,
Arvind,
Reema,
Vidya,
Richa,
sherlock,
holmes,
dundas,
mary,
sutherland,
etherege,
hosmer,
angel,
windibank,
hardy,
ned,
watson,
balzac,
jove,
hafiz,
horace,
