node,is_victim,pagerank,victim_connection_weight,degree,strength
Bateman,0,0.06091640633633062,3,4,8.0
Bergman,0,0.05555555555555555,0,1,1.0
Charles,0,0.05555555555555555,0,1,1.0
Choi Cher,0,0.013149620218185356,0,1,1.0
Christenson Blige,0,0.06100696088114241,3,4,8.0
Colonel,0,0.0880169881549113,5,6,16.0
Colonel Chastain,1,0.06639838795276569,0,4,12.0
Dunaway,0,0.04936292745593927,1,5,8.0
Eastwood Portman,0,0.027982311654045352,1,3,3.0
Iger,0,0.05555555555555555,0,1,1.0
Jackman,0,0.04823899151269191,0,3,8.0
Major Black,0,0.05555555555555555,0,1,1.0
Miss Barr,0,0.02264172157449342,0,2,3.0
Mr. Bateman Blige,1,0.05512634668362444,0,3,7.0
Mrs. C (Dunaway Arnold),0,0.03783437083985783,1,4,6.0
Rudd,0,0.05555555555555555,0,1,1.0
Sergeant Jackman Chastain,0,0.13599163340267892,5,7,24.0
Shyamalan,0,0.05555555555555555,0,1,1.0
