canonical_name,alias_name
Duke of Holdernesse,
Captain Lee Morgan,
Captain Lee Morgan,Lee Morgan
Black Lee Morgan,
Gyllenhaal Bruce,
Gyllenhaal Bruce,Bruce
Captain Beckham,
Delaney Aniston,
Sherlock Foster,
Sherlock Foster,Foster
Sherlock Foster,Mr. Foster
Cardinal Adele,
Hiddleston Lee,
Zeta Roberts,
Stanley Gaye,
Stanley Gaye,Gaye
Tyson Pryor,
Mrs. Blythe,
Mrs. Blythe,Blythe
Dr. Swift,
Dr. Swift,Swift
Harpooner,
Hathaway,
O'brien,
Bergman,
Ribston,
Corbin,
Dundee,
Wayans,
Pitt,
holmes,
tosca,
wilson,
woodman,
peter,
carey,
basil,
allardyce,
hopkins,
watson,
slater,
jhn,
hopkin,
john,
neligan,
dawson,
sumner,
hudson,
tut,
james,
lancaster,
hugh,
pattins,
patrick,
cairns,
