char_id,name,story_title
1,Beatrice Norberton,The Adventure of Shoscombe Old Place
2,Holmes,The Adventure of Shoscombe Old Place
3,Shoscombe,The Adventure of Shoscombe Old Place
4,Sir Harvey Falder,The Adventure of Shoscombe Old Place
5,Merivale Sherlock,The Adventure of Shoscombe Old Place
6,Norberton,The Adventure of Shoscombe Old Place
7,Prince James,The Adventure of Shoscombe Old Place
8,Lady Denis Watson,The Adventure of Shoscombe Old Place
9,Brother Harvey,The Adventure of Shoscombe Old Place
10,Mr. Prince James,The Adventure of Shoscombe Old Place
11,Sir Harvey,The Adventure of Shoscombe Old Place
12,Norman Prince,The Adventure of Shoscombe Old Place
13,Prince,The Adventure of Shoscombe Old Place
14,Lady Denis,The Adventure of Shoscombe Old Place
15,Robert,The Adventure of Shoscombe Old Place
16,Odos,The Adventure of Shoscombe Old Place
17,Mr. Norberton,The Adventure of Shoscombe Old Place
18,Mr. James,The Adventure of Shoscombe Old Place
19,Hugos Norlett,The Adventure of Shoscombe Old Place
20,Dr. Holmes,The Adventure of Shoscombe Old Place
21,William,The Adventure of Shoscombe Old Place
22,Sam Robert,The Adventure of Shoscombe Old Place
23,Mr. Robert,The Adventure of Shoscombe Old Place
24,Mrs. Bain,The Adventure of Shoscombe Old Place
25,Mrs. Norlett,The Adventure of Shoscombe Old Place
26,Bain,The Adventure of Shoscombe Old Place
27,Baronet,The Adventure of Shoscombe Old Place
