node,is_victim,pagerank,victim_connection_weight,degree,strength
Aberforth,0,0.00988887126993992,0,1,1.0
Constable Malfoy,0,0.014520019618567234,0,1,2.0
Dr. Regulus,0,0.022642383818269985,0,2,4.0
Find Triwizard,0,0.017360903341225767,0,2,2.0
Howler,0,0.026928407767865654,0,2,3.0
John Gilderoy Secrets,0,0.044391332177221354,0,7,8.0
Krum Dungbomb,0,0.03075987104445328,0,5,6.0
Krum Witchcraft,0,0.0920279590941135,0,7,20.0
Leta Granger,0,0.04560931751882917,0,5,6.0
Luna Goblet,0,0.034482758620689655,0,1,1.0
Marauder,0,0.009666138442587891,0,1,1.0
Marquess of Montalva,0,0.034482758620689655,0,1,1.0
Mr. Barty,0,0.0740160554271317,0,8,14.0
Mr. Errol,0,0.021800865921494522,0,3,3.0
Mr. Krum,0,0.07437983505203383,0,5,17.0
Mr. Longbottom,0,0.031169652228407504,0,3,3.0
Narcissa,0,0.017360903341225767,0,2,2.0
Oxshott,0,0.06791132420349269,0,9,12.0
Sherlock Umbridge,0,0.055198762455481845,0,7,11.0
Sir Nymphadora Ollivander,0,0.017123583429390913,0,2,2.0
Tina Beasts,0,0.017123583429390913,0,2,2.0
Viktor,0,0.04846204581726607,0,8,9.0
Wily,0,0.01400461528584927,0,1,1.0
Yaxley Bones,0,0.087979867509883,0,10,16.0
aloysius,0,0.018916801220904375,0,3,3.0
don,0,0.009083551034729735,0,1,1.0
inspector,0,0.022076977563603883,0,3,3.0
lodge,0,0.02031542737263034,0,3,3.0
wisteria,0,0.02031542737263034,0,3,3.0
