node,is_victim,pagerank,victim_connection_weight,degree,strength
Adam,0,0.0642559911769851,0,12,54.0
Adam B,0,0.034443617881216214,0,3,31.0
Adam Edgar,0,0.020947153308551045,1,7,16.0
Adam John,0,0.0058076212302238354,0,2,3.0
Anne Fate,0,0.05456638322063567,1,15,48.0
Arthur Pamela,0,0.0053798831996915274,0,2,3.0
Augustus,0,0.006364459009254428,0,2,2.0
Crippen,0,0.017241379310344827,0,1,1.0
Desdemona,0,0.006832615028193658,0,2,4.0
Eric,0,0.04545924332896427,0,15,36.0
Eustace,0,0.004947596014832684,0,1,1.0
Guy,0,0.008621409528430829,0,3,6.0
Harry,0,0.003597651362579503,0,1,1.0
Henry,0,0.009230935553507586,0,2,2.0
Jarvis,0,0.007180720415535687,1,3,3.0
Jeanne,0,0.017241379310344827,0,1,1.0
L Delilah,0,0.04514270453464735,0,8,53.0
L. B. Emery,1,0.00999835555118846,0,3,6.0
Lady Pagett,0,0.0044218745477440525,0,1,2.0
Lawrence,0,0.009355768406687923,0,3,3.0
Loamsley,0,0.01245030783975079,0,3,10.0
Long,0,0.0510098785875305,1,16,39.0
Long Nadina Silver,0,0.007180720415535687,1,3,3.0
Marlow,0,0.017241379310344827,0,1,1.0
Mary,0,0.00650936302509132,0,1,1.0
Meadow,0,0.004571959317724732,0,2,2.0
Meadows,0,0.004034411976774715,1,1,1.0
Miss Delilah,0,0.033876162807790336,0,2,43.0
Miss L.,0,0.006364459009254428,0,2,2.0
Miss Mamma,0,0.022303687033346897,0,5,20.0
Mrs. Edward,0,0.011112399364239337,0,4,4.0
Nadina,1,0.02214926760453815,0,8,13.0
Nadina Chichesterpettigrew,0,0.013746201190970265,3,4,9.0
Nasby,0,0.03550334200480124,0,11,24.0
Nasby Clarence,0,0.005101028897373898,0,1,2.0
Ned,0,0.014639614742236086,0,5,11.0
Othello,0,0.0038436178969628114,0,1,1.0
Paggett,0,0.005236991832042582,0,1,1.0
Parker,0,0.005239109549286341,0,1,1.0
Professor Delilah,0,0.004033445480285186,0,1,2.0
Race,0,0.025664478955513676,3,11,18.0
Rev. Milray Smuts,0,0.020070189038839524,0,7,19.0
Rhodes,0,0.00936316042568687,0,3,3.0
Roos,0,0.005966821962783779,0,3,3.0
Sir Hampsly,0,0.0869457243255354,0,15,81.0
Sir Hampsly Pagett,0,0.04211211338430033,0,5,39.0
Sir Lawrence Chichesterpettigrew,0,0.03221604694739598,4,8,22.0
Sir Pedler Chichesterpettigrew,0,0.010054621836221737,0,1,6.0
Stevenson Grunberg,0,0.005431187156301219,0,2,3.0
Suzanne,0,0.016920329119286866,2,9,12.0
Tylman,0,0.003597651362579503,0,1,1.0
butler,0,0.017241379310344827,0,1,1.0
carton,0,0.017241379310344827,0,1,1.0
eardsley,0,0.0038436178969628114,0,1,1.0
gipsy,0,0.0033098261884184554,0,1,1.0
grey,0,0.005859991226830869,0,2,2.0
lucas,0,0.00973601243686864,1,4,6.0
papa,0,0.017241379310344827,0,1,1.0
