node,is_victim,pagerank,victim_connection_weight,degree,strength
A B C,0,0.0011073435977578161,0,2,2.0
Aadil'S ANGER,0,0.0011306453021507677,0,1,2.0
Aadil'S Riddhi,0,0.00163684187719836,0,6,7.0
Aarsène Aadil,0,0.02952098737322887,0,52,405.0
Aishwarya,0,0.006711409395973152,0,6,6.0
Akshay,0,0.0012111012725576522,0,3,3.0
Alençon,0,0.003676338904238995,0,13,32.0
Alia,0,0.006711409395973154,0,1,3.0
Allah,0,0.0015057399612903536,0,4,4.0
Angers,0,0.002185349791629358,0,4,7.0
Anushka,0,0.002216385447462736,0,2,2.0
Arsène,0,0.025716439637694453,0,48,374.0
Arsène Aadil,0,0.02551282464449345,0,48,370.0
Asha Akanksha,0,0.006711409395973154,0,1,1.0
Ayush,0,0.0017333846832143884,0,4,4.0
Bhavesh,0,0.006711409395973152,0,6,6.0
Bhumi Lenormand,0,0.0015057399612903536,0,4,4.0
Bhumi de Beauveau,0,0.0012700253424383354,0,3,5.0
Bhumi.,0,0.00818054444309394,0,38,112.0
Bipasha,0,0.006711409395973152,0,6,6.0
Captain Harsh,0,0.0012105060934858125,0,2,2.0
Chevreuse,0,0.002216385447462736,0,2,2.0
Chief Dharmendra Chandni,0,0.0029454373997091334,1,18,36.0
Colonel,0,0.0012677229418652303,0,3,3.0
Count Pankaj,0,0.0014456559232104344,0,6,8.0
D'Artagnan,0,0.0022849802793041673,0,8,12.0
Damigni,0,0.0022943182523062,0,12,21.0
Dash it all,0,0.0013375444480168506,0,4,4.0
Deputy Chief Chitrangada,0,0.00969132897579219,0,30,155.0
Dharmendra,0,0.0114757950616622,7,34,201.0
Dharmendra Vérot,0,0.010315748255291166,6,30,182.0
Gaurav,0,0.0011258304991973314,0,2,2.0
Genelia,0,0.0010995745011659055,0,2,2.0
Guneet,0,0.001063928257775391,0,1,1.0
Hina,0,0.006711409395973152,0,6,6.0
Hippolyte Rohan,0,0.03110994578704827,76,50,588.0
Hubert Maanvi,1,0.0013707725479661546,0,5,5.0
Imran,0,0.001063928257775391,0,1,1.0
Jagdeep,0,0.0012365456770979711,0,2,2.0
