char_id,name,story_title
1,Payal,The Adventure of the Beryl Coronet
2,I,The Adventure of the Beryl Coronet
3,Sherlock Payal,The Adventure of the Beryl Coronet
4,Amitabh,The Adventure of the Beryl Coronet
5,Alexander Varun,The Adventure of the Beryl Coronet
6,Mr. Varun,The Adventure of the Beryl Coronet
7,Mr. Payal,The Adventure of the Beryl Coronet
8,Rahul Nushrat,The Adventure of the Beryl Coronet
9,Sneha,The Adventure of the Beryl Coronet
10,Parvathy,The Adventure of the Beryl Coronet
11,Rahul,The Adventure of the Beryl Coronet
12,he,The Adventure of the Beryl Coronet
13,the inspector,The Adventure of the Beryl Coronet
14,my Amitabh,The Adventure of the Beryl Coronet
15,Sir Ramesh Ronak,The Adventure of the Beryl Coronet
16,Varun,The Adventure of the Beryl Coronet
17,Miss Varun,The Adventure of the Beryl Coronet
18,Kareena Manisha,The Adventure of the Beryl Coronet
19,Prerna,The Adventure of the Beryl Coronet
20,Your son,The Adventure of the Beryl Coronet
21,Sir Ramesh,The Adventure of the Beryl Coronet
22,Surbhi,The Adventure of the Beryl Coronet
