node,is_victim,pagerank,victim_connection_weight,degree,strength
Henry,0,0.058823529411764705,0,1,1.0
Jackson Barclay,0,0.01784282420300265,0,1,1.0
James,0,0.058823529411764705,0,1,1.0
Jane,0,0.058823529411764705,0,1,1.0
Miss Harry,0,0.02686211899424059,0,1,2.0
Miss Simpson Bathsheba,0,0.0457576831905825,0,2,4.0
Murphy,0,0.058823529411764705,0,1,1.0
Nancy,0,0.058823529411764705,0,1,1.0
Neill Bhurtee,0,0.02916803978342293,0,2,2.0
Samuel David,0,0.02859602106658264,0,2,2.0
Sherlock,0,0.07072741657742647,0,4,6.0
Sherlock David,0,0.07288054559805159,0,4,6.0
Simpson,0,0.07780637714984563,0,4,7.0
Teddy,0,0.045564372465787914,0,3,4.0
Watson,0,0.08330476806550859,0,3,8.0
Watson Morrison,0,0.14854865643496007,0,6,14.0
devoy,0,0.058823529411764705,0,1,1.0
