node,is_victim,pagerank,victim_connection_weight,degree,strength
Inspector Stanley Hopkins,0,0.040648149454195426,0,4,5.0
Lady Brackenstall,0,0.08224376272929024,0,6,11.0
Mary,0,0.07892229984794155,0,6,11.0
Miss Mary Fraser,0,0.06325465301711788,0,4,9.0
Mr. Holmes,0,0.07213827005602177,0,6,10.0
Sir Eustace,0,0.04795215387818647,2,2,3.0
Sir Eustace Brackenstall,1,0.037172887168854196,0,1,2.0
Theresa,0,0.05829038206395114,0,2,5.0
Theresa Wright,0,0.0496374635463211,0,1,4.0
Watson,0,0.0972938805270375,0,2,2.0
abbey,0,0.11778686255850954,0,7,18.0
chiselhurst,0,0.051353059736481244,0,1,1.0
grange,0,0.11778686255850954,0,7,18.0
sherlock,0,0.034166253121101164,0,4,4.0
sydenham,0,0.051353059736481244,0,1,1.0
