canonical_name,alias_name
Chiranjeevi Sharman,
Mr. Kriti Siddharth,
Mr. Kriti Siddharth,Siddharth
Mr. Kriti Siddharth,Mr. Siddharth
Mr. Kriti Siddharth,Kriti Siddharth
Mr. Manisha Kavita,
Mr. Manisha Kavita,Kavita
Mr. Manisha Kavita,Mr. Kavita
Mr. Manisha Kavita,Manisha Kavita
Lady Ranjan Gauri,
Lady Ranjan Gauri,Gauri
Lady Ranjan Gauri,Ranjan Gauri
Prerna Aishwarya,
Prerna Aishwarya,Aishwarya
Mrs. Aishwarya,
Miss Aishwarya,
Mr. Aishwarya,
Tejasswi Shriman,
Tanushree Gopika,
Miss Lara Anaya,
Miss Lara Anaya,Anaya
Miss Lara Anaya,Miss Anaya
Miss Lara Anaya,Lara Anaya
Katrina Anushka,
Katrina Anushka,Anushka
Mrs. Anushka,
Mr. Anushka,
Shakuntala Tabu,
Shakuntala Tabu,Tabu
Mrs. Tabu,
Mrs. Tabu,Mrs Tabu
Mr. Tabu,
Shubham Salman,
Asin Aishwarya,
Raghav Hrithik,
Kiran Zeeshan,
Lakshmi Udita,
Tanisha Vikas,
Tanisha Vikas,Vikas
Saira Amitabh,
Alok Mohanlal,
Alok Mohanlal,Mohanlal
Alok Mohanlal,Mr. Mohanlal
Asin Anushka,
Anil Taapsee,
Anil Taapsee,Taapsee
Urmila Aamir,
Sakshi Kajol,
Mahesh Rohit,
Mahesh Rohit,Rohit
Mayank Krish,
Vinita Nidhi,
Vinita Nidhi,Nidhi
Vinita Nidhi,Mrs. Nidhi
Nitin Ritesh,
Pranav Varun,
Shalu Nidhi,
Vidya Gauri,
Anjali Hina,
Anjali Hina,Hina
Miss Hina,
Mr. Hina,
Anil Ritesh,
Pritam Tabu,
Rajat Sneha,
Disha Hina,
Riya Imran,
Riya Parth,
Gully Tabu,
Pankaj Om,
Pankaj Om,Om
Pankaj Om,Miss Om
Shafaq Om,
Shalu Om,
Mr. Shakuntala,
Mr. Shakuntala,Shakuntala
Mr. Chaitanya,
Mr. Chaitanya,Chaitanya
Miss Pallavi,
Miss Pallavi,Pallavi
Mr. Santhosh,
Mr. Santhosh,Santhosh
Mrs. Sameera,
Mrs. Sameera,Sameera
Mrs. Sameera,Mrs Sameera
Priyadarshan,
Miss Anjali,
Miss Anjali,Anjali
Lady Ranjan,
Lady Ranjan,Ranjan
Mr. Ishaan,
Mr. Ishaan,Ishaan
Miss Asin,
Miss Asin,Asin
Yashwant,
Akanksha,
Sir Yash,
Lavanya,
Manisha,
Muskaan,
Nandita,
Kareena,
Tanisha,
Anirudh,
Madhuri,
Radhika,
Deepika,
Kritika,
Prithvi,
Genelia,
Jagdeep,
Varsha,
Guneet,
Mitali,
Keshav,
Roshan,
Amrita,
Akshay,
Sanjay,
Tushar,
Sarika,
Aditya,
Meenal,
Pankaj,
Ranbir,
Farhan,
Mahesh,
Shafaq,
Vinita,
Prerna,
Shahid,
Arvind,
Neeraj,
Riddhi,
Rajesh,
Sania,
Tarun,
Ruchi,
Meher,
Ashok,
Richa,
Vidya,
Naman,
Tanvi,
Swara,
Payal,
Navya,
Suman,
Disha,
Ayush,
Sunny,
Shalu,
Kriti,
Ronit,
Medha,
Anil,
Rani,
Alok,
Ekta,
Lara,
Yami,
Saif,
Zoya,
Karisma,
Sidharth,
Monali,
Sagar,
Pushkar,
Shilpa,
Dharmendra,
Ramesh,
Madhavan,
