canonical_name,alias_name
Fritz von Waldbaum,
Mr. Gryffindor Quaffle,
Mr. Gryffindor Quaffle,Mr. Quaffle
Mr. Gryffindor Quaffle,Gryffindor Quaffle
Mr. Gryffindor Quaffle,Mr Gryffindor Quaffle
Mr. Narcissa Pansy,
Mr. Narcissa Pansy,Pansy
Mr. Narcissa Pansy,Mr. Pansy
Mr. Narcissa Pansy,Narcissa Pansy
Mr. Narcissa Pansy,Mr Narcissa Pansy
Wizarding Niffler,
Wizarding Niffler,Niffler
Mr. Luna Deathly,
Mr. Luna Deathly,Deathly
Mr. Luna Deathly,Mr. Deathly
Mr. Luna Deathly,Luna Deathly
Tadpole Pansy,
Peeves Oliver,
Lord Kreacher,
J.H.,
Mrs. Patronus,
Mrs. Patronus,Patronus
Mr. Quibbler,
Mr. Quibbler,Quibbler
Miss Quaffle,
Gryffindor,
Dr. Howler,
Bellatrix,
Narcissa,
Granger,
Diagon,
Sirius,
Prince,
Luna,
sherlock,
holmes,
monsieur,
dubuque,
percy,
phelps,
holdhurst,
briarbrae,
woking,
watson,
jh,
joseph,
harrison,
annie,
charles,
gorot,
tangey,
forbes,
ferrier,
god,
tut,
hudson,
