canonical_name,alias_name
M. Hercule Poirot,
M. Hercule Poirot,POIROT
M. Hercule Poirot,Poirot
M. Hercule Poirot,M. Poirot
M. Hercule Poirot,Hercule Poirot
Mrs. Richard Folliott,
Mrs. Richard Folliott,Mrs. Folliott
Mademoiselle Caroline,
Mademoiselle Caroline,Caroline
Mr. Geoffrey Raymond,
Mr. Geoffrey Raymond,Raymond
Mr. Geoffrey Raymond,Mr. Raymond
Mr. Geoffrey Raymond,GEOFFREY RAYMOND
Mr. Geoffrey Raymond,Geoffrey Raymond
Miss Flora Ackroyd,
Miss Flora Ackroyd,ACKROYD
Miss Flora Ackroyd,Ackroyd
Miss Flora Ackroyd,Miss Ackroyd
Miss Flora Ackroyd,FLORA ACKROYD
Miss Flora Ackroyd,Flora Ackroyd
Mademoiselle Flora,
Mademoiselle Flora,Flora
Mademoiselle Flora,Miss Flora
Mrs. Cecil Ackroyd,
Mrs. Cecil Ackroyd,Mrs. Ackroyd
Mrs. Cecil Ackroyd,Cecil Ackroyd
Caroline Sheppard,
Caroline Sheppard,SHEPPARD
Caroline Sheppard,Sheppard
Caroline Sheppard,DR. SHEPPARD
Caroline Sheppard,Dr. Sheppard
Elizabeth Russell,
Elizabeth Russell,Russell
Elizabeth Russell,Miss Russell
Mrs. Ralph Paton,
Mrs. Ralph Paton,Paton
Mrs. Ralph Paton,Ralph Paton
AGATHA CHRISTIE,
Rafael Sabatini,
Ashley Ferrars,
Ashley Ferrars,Ferrars
Ashley Ferrars,Mrs. Ferrars
James Sheppard,
Roger Ackroyd,
Roger Ackroyd,Mr. Ackroyd
Roger Ackroyd,ROGER ACKROYD
Ursula Bourne,
Ursula Bourne,Bourne
Gladys Jones,
Gladys Jones,Jones
Charles Kent,
Charles Kent,Kent
Charles Kent,CHARLES KENT
George Eliot,
George Evans,
Ursula Paton,
Hector Blunt,
Hector Blunt,Blunt
Marby Grange,
Emma Cooper,
Emma Cooper,Mrs. Cooper
Arthur Vane,
Dolly Grice,
Uncle Roger,
Uncle Roger,Roger
John Parker,
John Parker,Parker
Sally Jones,
Sonia Marsh,
Mary Thripp,
Mary Black,
M. Raymond,
Elsie Dale,
Nancy Gage,
Vida Hurst,
Zane Grey,
Superintendent Hayes,
Superintendent Hayes,Hayes
Inspector Raglan,
Inspector Raglan,Raglan
Inspector Raglan,INSPECTOR RAGLAN
Inspector Davis,
Inspector Davis,Davis
Inspector Japp,
Inspector Japp,Japp
Mademoiselle,
Mrs. Bennett,
Mrs. Raglan,
Mr. Porrott,
Mr. Hammond,
Mr. Hammond,Hammond
Miss Ganett,
Miss Ganett,Ganett
Hastings,
Crippen,
Ellerby,
Melrose,
Carter,
Hector,
Ursula,
Ursula,URSULA
PUNKIE,
James,
Annie,
Diana,
Marby,
Elsie,
Clara,
Ralph,
Ralph,RALPH
Cecil,
Chow,
Pung,
kipling,
fernly,
sheba,
bates,
dagger,
hallo,
curtis,
troute,
pond,
methuselah,
faust,
melisande,
r,
son,
blackguard,
paul,
shakespeare,
quill,
watson,
sherlock,
colin,
mah,
jong,
this,
patons,
merci,
grosset,
dunlap,
sequel,
dumas,
motley,
american,
desert,
gold,
beast,
helen,
wetmore,
greys,
