canonical_name,alias_name
Mademoiselle Marthe Daubreuil,
Mademoiselle Marthe Daubreuil,Daubreuil
Mademoiselle Marthe Daubreuil,Marthe Daubreuil
Mademoiselle Marthe Daubreuil,Mademoiselle Daubreuil
Mademoiselle Bella Duveen,
Mademoiselle Bella Duveen,Duveen
Mademoiselle Bella Duveen,Miss Duveen
Mademoiselle Bella Duveen,Bella Duveen
M. Hercule Poirot,
M. Hercule Poirot,POIROT
M. Hercule Poirot,Poirot
M. Hercule Poirot,M. Poirot
M. Hercule Poirot,Hercule Poirot
M. Paul Renauld,
M. Paul Renauld,Renauld
M. Paul Renauld,M. Renauld
M. Paul Renauld,Paul Renauld
M. Paul Renauld,Monsieur Renauld
Mrs. Renauld,
Mr. Renauld,
M. Jack Renauld,
M. Jack Renauld,Jack Renauld
Mademoiselle Cinderella,
Mademoiselle Cinderella,Cinderella
Mademoiselle Dabreuil,
Mademoiselle Dabreuil,Dabreuil
Mademoiselle Marthe,
Mademoiselle Marthe,Marthe
Mademoiselle Dulcie,
Mademoiselle Dulcie,Dulcie
Mademoiselle Bella,
Mademoiselle Bella,Bella
Monsieur Beroldy,
Monsieur Beroldy,Beroldy
Mr. George Robey,
Georges Conneau,
Georges Conneau,Conneau
Monsieur Hautet,
Monsieur Hautet,Hautet
Monsieur Hautet,M Hautet
Monsieur Hautet,M. Hautet
Agatha Christie,
Gabriel Stonor,
Gabriel Stonor,Stonor
Gabriel Stonor,Mr. Stonor
Jeanne Beroldy,
John Cavendish,
Joseph Aarons,
Joseph Aarons,Aarons
Dulcie Duveen,
Papa Renauld,
Papa Poirot,
M. Giraud,
M. Giraud,Giraud
M. Giraud,Mr. Giraud
M. Stonor,
M. Aarons,
M. Jack,
M. Jack,Jack
M. Bex,
M. Bex,Bex
Miss Robinson,
Mademoiselle,
Dr. Durand,
Daubreuils,
Laverguier,
Cleopatra,
Marchaud,
Monsieur,
Browning,
Santiago,
Renaulds,
Hastings,
Auguste,
Masters,
Jeanne,
Eloise,
Denise,
Maman,
Japp,
Paul,
Bel,
a,
traveller,
greuze,
poirots,
jove,
francoise,
leonie,
oulard,
arrichet,
gaud,
god,
eh,
marguerite,
amelie,
sacre,
au,
harris,
helen,
mary,
cheri,
beroldys,
hiram,
trapp,
lyons,
buenos,
ayres,
victoria,
sisters,
sapristi,
maitre,
grosier,
gallic,
arthur,
