node,is_victim,pagerank,victim_connection_weight,degree,strength
Africa,0,0.03817373553603352,0,1,3.0
Chitrangada,0,0.04453219308691123,0,2,4.0
Cornish,0,0.03754693426056997,1,3,4.0
Dr. Shakuntala Akshaye,0,0.016242968862888205,0,1,1.0
Harsh Pushkar,0,0.028775615106356435,0,3,3.0
Ishaan,0,0.13542765159847464,50,4,52.0
Karisma I,0,0.016242968862888205,0,1,1.0
Miss Shailesh Vicky,1,0.15947493456021372,25,6,57.0
Mr. Dhruv,0,0.023252547992745475,0,2,2.0
Mr. Ishaan Vicky,1,0.13542765159847464,25,4,52.0
Mr. Kavya Karisma,0,0.09695895637930405,2,9,12.0
Neeraj,0,0.0512860835395666,0,5,6.0
Neerja,0,0.03644888547130254,0,3,4.0
Plymouth,0,0.06775745442239614,0,3,6.0
Shailesh,0,0.04647886706615745,5,6,9.0
Vicar,0,0.06597255165571697,1,5,8.0
