char_id,name,story_title
1,Tonks Hagrid,The Adventure of the Blue Carbuncle
2,Irene Adler,The Adventure of the Blue Carbuncle
3,Miss Cissa Leta,The Adventure of the Blue Carbuncle
4,Hat,The Adventure of the Blue Carbuncle
5,Mrs. Rose Portkey,The Adventure of the Blue Carbuncle
6,H. B.,The Adventure of the Blue Carbuncle
7,Dungbomb,The Adventure of the Blue Carbuncle
8,Henry Dungbomb,The Adventure of the Blue Carbuncle
9,Hagrid,The Adventure of the Blue Carbuncle
10,Dumbledore,The Adventure of the Blue Carbuncle
11,Tonks,The Adventure of the Blue Carbuncle
12,The Countess of Malfoy,The Adventure of the Blue Carbuncle
13,Manticore Chudley,The Adventure of the Blue Carbuncle
14,Ron Lily,The Adventure of the Blue Carbuncle
15,Catherine Sirius,The Adventure of the Blue Carbuncle
16,Inspector Slytherin,The Adventure of the Blue Carbuncle
17,Chudley,The Adventure of the Blue Carbuncle
18,Mr. Rose Portkey,The Adventure of the Blue Carbuncle
19,Rose Portkey,The Adventure of the Blue Carbuncle
20,The Countess,The Adventure of the Blue Carbuncle
21,Mrs. Binns,The Adventure of the Blue Carbuncle
22,Portkey,The Adventure of the Blue Carbuncle
23,Firebolt,The Adventure of the Blue Carbuncle
24,Fantastic,The Adventure of the Blue Carbuncle
25,Mr. Secrets,The Adventure of the Blue Carbuncle
26,Mrs. Barty,The Adventure of the Blue Carbuncle
27,Order,The Adventure of the Blue Carbuncle
28,Manticore Draco,The Adventure of the Blue Carbuncle
29,Mr. Firebolt,The Adventure of the Blue Carbuncle
30,Mr. Lily,The Adventure of the Blue Carbuncle
31,Lily,The Adventure of the Blue Carbuncle
32,Nymphadora,The Adventure of the Blue Carbuncle
33,Barty,The Adventure of the Blue Carbuncle
34,Alastor,The Adventure of the Blue Carbuncle
35,Chimaera,The Adventure of the Blue Carbuncle
36,Lovegood,The Adventure of the Blue Carbuncle
37,Doctor,The Adventure of the Blue Carbuncle
