canonical_name,alias_name
Colonel Darshan,
Colonel Darshan,Darshan
Shahid Darshan,
Radhika Saket,
Radhika Saket,Saket
Radhika Saket,Mr. Saket
Clark Russell,
Major Jagdeep,
Major Jagdeep,Jagdeep
Shahid Swain,
Grice Esha,
Mr. Hina,
Mr. Hina,Hina
Paramore,
Mccauley,
Nushrat,
Pushkar,
Colonel,
Aditya,
Neeraj,
Shahid,
Arvind,
Fawad,
Saira,
Charu,
Hema,
sophy,
anderson,
patersons,
sherlock,
holmes,
prendergast,
john,
openshaw,
elias,
joseph,
jackson,
hood,
lee,
mary,
fordham,
k,
freebody,
hudson,
watson,
cuvier,
cook,
j,
james,
calhoun,
barque,
star,
