canonical_name,alias_name
"ALFRED A. KNOPF, INC.",
Joseph Schumer Fletcher,
Joseph Schumer Fletcher,J. S. Fletcher
Wood Travolta Kauffman,
Wood Travolta Kauffman,Kauffman
Wood Travolta Kauffman,Mr. Kauffman
"Beg pardon, miss",
W. L. Jacobs,
Mr. Washington Cyndi,
Mr. Washington Cyndi,Cyndi
Mr. Washington Cyndi,Mr. Cyndi
Bohemian Sutherland,
Michael O'Halloran,
Councillor Roberts,
Councillor Roberts,Roberts
Councillor Roberts,Mrs. Roberts
Washington Bassey,
Anthony Mallalieu,
Gifford Kauffman,
Dunaway Knopfler,
Dunaway Knopfler,Knopfler
Dicaprio Tyrese,
Dicaprio Tyrese,Tyrese
Brolin Kauffman,
Anthony Sandler,
Anthony Sandler,Sandler
Anthony Sandler,Mr. Sandler
Mr. Tyson Diaz,
Mr. Tyson Diaz,Diaz
Mr. Tyson Diaz,Mr. Diaz
Mr. Tyson Diaz,Tyson Diaz
Felons' Friend,
Portman O'hara,
Portman O'hara,O'hara
Portman O'hara,Mr. O'hara
Bullock Dookie,
Bradbury Bach,
Arquette Cruz,
Arquette Cruz,Cruz
Arquette Cruz,Miss Cruz
Susan Winslet,
Susan Winslet,Mrs. Winslet
Lawyer Brolin,
Lawyer Brolin,Brolin
Lawyer Brolin,Mr. Brolin
Herbert Koshy,
Herbert Koshy,Koshy
Paltrow Jason,
Marge O'Doone,
Wood Travolta,
Major Fanning,
Major Fanning,Fanning
High Carpent,
Heard Ashley,
Buffalo Bill,
Milford Hill,
Milford Hill,Hill
Milford Hill,Mr. Hill
Wood Capshaw,
Dejah Thoris,
Diana Rivers,
Captain Plum,
Cyndi Devine,
Cyndi Devine,Devine
Wood O'brien,
Ethel Mendes,
Ethel Mendes,Mendes
Streep Diaz,
Streep Diaz,Miss Diaz
Wood Dorsey,
Paley Swift,
Wood Arnold,
Wood Arnold,Arnold
Wood Grant,
Zane Cruz,
John Choi,
John Choi,Choi
Grey Wolf,
Wood Leto,
Ken Ward,
Mr. Sharp-nose,
Mr. Phillips,
Mrs. Baldwin,
Miss Affleck,
Mcconaughey,
Mr. Burnett,
Mr. Burnett,Burnett
Mr. Foster,
Mrs. Astin,
Mrs. Astin,Astin
Beckinsale,
Miss Zane,
Miss Zane,Zane
Chappelle,
Hemsworth,
Mr. Astin,
Mr. Astin,Mr Astin
Norcaster,
Nicholson,
Armstrong,
Mr. Sheen,
Mr. Sheen,Sheen
Dr. Efron,
Barrymore,
Dickinson,
Garfunkel,
Arquette,
Mckellen,
Thompson,
Cummings,
Mccarthy,
Dicaprio,
Cheadle,
Murdoch,
Gifford,
Kutcher,
Zendaya,
Wilkins,
Ferrell,
Portman,
Hudson,
Streep,
Harris,
Carfax,
Teller,
Hutton,
Cobain,
Gadot,
Blige,
Kauff,
Tyson,
Moore,
Adler,
Segel,
Criss,
Firth,
Pryor,
Rapp,
Page,
Penn,
Tom,
Kau,
Lee,
bruce,
albrecht,
martin,
pettit,
by,
cotherstone,
kitely,
stoner,
windle,
bent,
lettie,
gad,
brereton,
garthwaite,
hollings,
pett,
rockcliffe,
george,
jack,
harborough,
dick,
avice,
northrop,
god,
mayor,
christopher,
stilman,
m,
popham,
pilboody,
k,
rellit,
postick,
tallington,
popsie,
wilchester,
myler,
david,
pursey,
chidforth,
mallows,
maria,
bert,
dave,
moor,
featherby,
battley,
mark,
hamthwaite,
bay,
gill,
esquire,
chris,
stilby,
gradston,
strawson,
wraythwaite,
wraye,
h,
spillington,
stobb,
leykin,
smith,
tarzan,
mars,
carter,
issus,
tars,
tarkas,
tardos,
mors,
thuvia,
carthoris,
florence,
barclays,
shenstone,
ingleby,
halo,
star,
greys,
forest,
helen,
wetmore,
forester,
stop,
james,
curwoods,
snare,
kazan,
baree,
north,
king,
thor,
isobel,
gene,
strattonporter,
frances,
rogers,
laddie,
herman,
pfeifer,
freckles,
dells,
desert,
greatheart,
chance,
