canonical_name,alias_name
Jose Maria de Heredia,
Quaffle le Secrétaire,
Place de la Concorde,
Quaffle le Président,
Quaffle le Préfet,
Quaffle le Prési,
Major Comte d'Astrignac,
Major Comte d'Astrignac,Comte d'Astrignac
Major Comte d'Astrignac,Major d'Astrignac
Prince Niffler Peverell,
Deputy Chief Bellatrix,
Deputy Chief Bellatrix,Bellatrix
Yaxley Deathly Grand,
Erumpent de Beauveau,
Quaffle le President,
Quaffle le Directeur,
Quaffle le Ministre,
Moony Marauder Fred,
Moony Marauder Fred,Fred
Moony Marauder Fred,MooNY FRED
Moony Marauder Fred,Moony Fred
Moony Marauder Fred,Marauder Fred
Quaffle le Express,
Prefect of Police,
Maître Witchcraft,
Bois de Boulogne,
Maître Lepertais,
General Léauty,
Señor Bludger,
Señor Bludger,Bludger
Alastor Vérot,
Alastor Vérot,VÉROt
Alastor Vérot,Vérot
Arsène Fleur,
Arsène Fleur,Fleur
Eugène Sue,
Halfblood Crumplehorn,
Prisoner d'Ersingen,
Mr. Crimes Bathilda,
Mr. Crimes Bathilda,Bathilda
Mr. Crimes Bathilda,Mr. Bathilda
Mr. Crimes Bathilda,Crimes Bathilda
Erumpent. Bellatrix,
Sillé-le-Guillaume,
Diggory Sauvarand,
Philippe d'Antrac,
Hermione Umbridge,
Comte d'Astrignae,
Platform Kreacher,
Chief Alastor And,
Chief Alastor And,Alastor And
Erumpent. Cursed,
Erumpent. Cursed,Cursed
Erumpent. Cursed,Erumpent Cursed
Hippolyte School,
Hippolyte School,School
FORTY-TWO SNITCH,
FORTY-TWO SNITCH,Snitch
Prisoner. School,
Prisoner. School,Prisoner School
Molly Gryffindor,
Erumpent. School,
Erumpent. School,Erumpent School
Fenrir Patronus,
Hubert Bathilda,
Moonie Marauder,
Moonie Marauder,Marauder
Lovegood Peeves,
Tournament Rose,
Oliver. Secrets,
Oliver. Secrets,Secrets
Oliver. Secrets,Oliver Secrets
Lucius Bludger,
Moony Marauder,
Moony Marauder,MooNY MARAUder
Moony Marauder,MooNY MArauder
Moony Marauder,Mooey Marauder
Potter Granger,
German Emperor,
Queenie School,
Prime Minister,
Nurse Mandrake,
Quaffle Cursed,
His Excellency,
Nimbus Granger,
Mother George,
Moon Marauder,
Bathilda case,
Diggory Harry,
Diggory Harry,Harry
Katie Granger,
Dudley School,
Harry Diggory,
Minerva Harry,
Azkaban Binns,
Potter Harry,
Wands Viktor,
Teddy Arthur,
Teddy Arthur,Arthur
Harry Potter,
Harry Potter,Potter
Count Hagrid,
Count Hagrid,Hagrid
Private Fred,
Fire Secrets,
Draco School,
Ginny Black,
Daddy Tonks,
Daddy Tonks,Tonks
Padma Remus,
Hanged Man,
Diggory H,
Alençon,
Doctor Triwizard,
Sergeant Fluffy,
Sergeant Fluffy,Fluffy
Reverend Mother,
Chief Alastor,
Chief Alastor,Alastor
Saint-Cloud,
Shakespeare,
Mr. Crimes,
Mr. Crimes,Crimes
Versailles,
D'Artagnan,
Hippogriff,
McGonagall,
Dumbledore,
Cattermole,
Pettigrew,
Lestrange,
Aberforth,
Lenormand,
Tuileries,
Lethifold,
Wizarding,
Andromeda,
Chevreuse,
Wizardry,
Hogwarts,
Credence,
Lestrang,
Thestral,
Angelina,
Basilisk,
Prisoner,
Graphorn,
Renelagh,
Erumpent,
Portkey,
Growler,
Quaffle,
Queenie,
Parvati,
Crimses,
Severus,
Centaur,
Vineuse,
Moony't,
Liceman,
Minerva,
Prefect,
Damigni,
Neville,
Horace,
Masher,
Oliver,
Vernon,
Madame,
Fawkes,
Dudley,
Dennis,
Collar,
Malfoy,
Lecocq,
Merope,
Teddy,
Sablé,
Weber,
Moony,
Major,
Rouen,
Bones,
Pansy,
Errol,
Draco,
Lord,
Fire,
Lily,
Find,
Lee,
Hat,
Eh,
juliet,
sutherland,
mary,
meehan,
maurice,
leblanc,
porthos,
monte,
cristo,
ii,
lupins,
gaston,
sauverand,
arsene,
i,
lupin,
florences,
m,
desmalions,
verot,
monsieur,
archibald,
bright,
maitre,
lepertuis,
juan,
caceres,
don,
perenna,
kesselbach,
prefet,
ermeline,
elizabeth,
armande,
roussel,
victor,
mornington,
cosmo,
luis,
senor,
bussy,
pujol,
bellavoine,
fau,
fauville,
mazeroux,
jove,
pereira,
lot,
jingo,
alexandre,
edmond,
silvestre,
inspector,
hullo,
napoleon,
fauvilles,
marie,
valenglay,
pollex,
berrechid,
fardet,
fez,
moors,
malonyi,
mlle,
levasseur,
mademoiselle,
floriani,
gad,
lautier,
mme,
ancenis,
florence,
mirza,
racine,
dante,
stendhal,
edgar,
poe,
montaigne,
goethe,
virgil,
dolores,
this,
langernault,
alfred,
victorine,
dedessuslamare,
maire,
rambouillet,
raoul,
saxe,
muette,
skip,
gertrude,
superior,
charles,
hohenzollern,
balzac,
charolais,
marco,
auguste,
beuzeville,
ajaxes,
pierre,
tristan,
roux,
joseph,
jeune,
hannibal,
caesar,
croesus,
job,
frerzon,
sultans,
mahomet,
mazerou,
davanne,
sable,
perseus,
quixote,
joshua,
marcus,
aurelius,
eugene,
jean,
vernocq,
columbus,
paul,
sernine,
leauty,
