node,is_victim,pagerank,victim_connection_weight,degree,strength
Attenbury,0,0.0025192308590262598,0,3,4.0
Aumerle,0,0.0042164872237990675,0,9,10.0
Bagot,0,0.004756875061466542,0,9,12.0
Barbara,0,0.0014389605313720817,0,1,1.0
Bet,0,0.002081630889935544,0,5,6.0
Biggy,0,0.00156909003057707,0,3,3.0
Bolingbroke,0,0.0042164872237990675,0,9,10.0
Brooks,0,0.0011728693452890636,0,2,2.0
Browning,0,0.0010418636554802808,0,1,1.0
Charles II,0,0.005313885299394794,0,11,31.0
Chesterton,0,0.0018119488694405945,0,2,2.0
Counsel,0,0.005328223000052432,2,10,33.0
Denis,0,0.017245513912854567,26,24,124.0
Denis Cathcart,1,0.013053340628801556,0,21,92.0
Denver,0,0.02217300262049642,2,34,148.0
Detective Inspector Parker,0,0.03438654024727036,0,45,220.0
Dolby,0,0.0012824369261131324,0,1,1.0
Dr. Lubbock,0,0.0011642135079245745,0,2,2.0
Dr. Thorpe,0,0.001964119640926876,0,4,8.0
Farmer Grimethorpe,0,0.001341693301543411,0,2,3.0
Fitzwater,0,0.003871604594643202,0,9,9.0
Fleetwhite,0,0.0011870207207046034,0,2,2.0
Freddy,0,0.005735116293715417,0,13,23.0
Freddy Arbuthnot,0,0.004922288214570521,0,11,22.0
George,0,0.00752412087813417,1,19,45.0
George Goyles,0,0.007153719654416172,0,17,43.0
Gerald,0,0.011263470699888638,0,24,77.0
Groot,0,0.0017552385179702393,0,5,6.0
Helen,0,0.003298927464627359,0,8,16.0
Herald,0,0.003871604594643202,0,9,9.0
Inspector Craikes,0,0.002270861257536198,0,6,10.0
Inspector Sugg,0,0.0034183098472119716,0,7,14.0
Jabez,0,0.0011899934490137232,0,2,2.0
Jack The Giant-Killer,0,0.001300201586253919,0,3,3.0
Jake,0,0.0010589877592049404,0,1,1.0
James Fleming,0,0.003059753661078795,0,12,16.0
Jem,0,0.0016132469011167897,0,2,4.0
Jerry,0,0.004588702162851779,0,12,25.0
John,0,0.002542235505025694,0,4,7.0
John Begg,0,0.0014888045042262049,0,2,3.0
John Hardraw,0,0.002131108694745037,0,5,8.0
John Watson,0,0.0023703529876532422,0,4,7.0
Joyce,0,0.0010418636554802808,0,1,1.0
Jush,0,0.0019402021710480941,0,2,2.0
Kai-Lung,0,0.0014454971544916278,0,2,4.0
Lady Mary,0,0.03246022150724048,1,43,222.0
Lady Mary Wimsey,0,0.02483139776092397,0,36,166.0
Leblanc,0,0.0030378654258187278,0,4,14.0
Lydia Cathcart,0,0.0018022573483484176,0,4,7.0
Mademoiselle,0,0.003993099157739188,1,11,18.0
Mademoiselle Simone Vonderaa,0,0.0033126980490192294,1,7,14.0
Manon,0,0.0021572111183965634,0,5,6.0
Manon Lescaut,0,0.0014884983855349334,0,3,3.0
Mary Jane,0,0.0013320072418144585,0,3,3.0
Mary Tarrant,0,0.0035325256487915902,0,7,20.0
Mester Grimethorpe,0,0.009871612243026979,0,18,54.0
Miss Cathcart,0,0.0016615186582776215,0,4,6.0
Miss Ellen,0,0.004796911555423951,0,11,26.0
