node,is_victim,pagerank,victim_connection_weight,degree,strength
A. Willie,0,0.012683142662230936,0,9,16.0
Adams,0,0.010004562227906893,0,6,6.0
Amos Monsieur,0,0.006761606163333529,0,3,9.0
BERESFORD,0,0.0034076156226953407,0,1,2.0
Boris,0,0.01772213981406972,0,10,22.0
Bown Greenbank,0,0.0028067489878182586,0,1,1.0
Brown,0,0.005132601279357485,0,4,5.0
Chicken,0,0.011378880473665474,0,4,9.0
Chicken Amos,0,0.0032805452378316833,0,1,1.0
Cook,0,0.004705681427149234,0,3,4.0
Cooper,0,0.008526292973894485,0,4,4.0
Danvers,0,0.004077208362897685,0,2,3.0
Darling,0,0.002733105273738901,0,1,1.0
Dr. Astley,0,0.008380366138134929,0,7,9.0
Edgar,0,0.004422780802874062,0,2,4.0
Edgerton The,0,0.0040490437264101495,0,3,3.0
Eleanor,0,0.009200688896671718,0,3,3.0
Finn,0,0.014705882352941176,0,1,1.0
Grieber,0,0.007587319342850151,0,3,3.0
Henry,0,0.007587319342850151,0,3,3.0
Inspector Napoleon,0,0.009567930575479229,0,5,15.0
James 14,0,0.0048687871500896,0,3,4.0
Johnnies,0,0.012453542481234061,3,6,10.0
Johnnies Cross,1,0.005380869660246798,0,1,3.0
Julius,0,0.0032791726946253185,0,2,2.0
Keith Chester,0,0.0028067489878182586,0,1,1.0
Lyons,0,0.010808365271539977,0,6,13.0
Mabel,0,0.0744344796892759,0,22,120.0
Margaret,0,0.0031463894640879975,0,2,2.0
Miss Carter,0,0.014705882352941176,0,1,2.0
Miss Chicken Conrad,0,0.013805149966413601,0,8,13.0
Miss Mephistopheles,0,0.0927340745724376,0,22,146.0
Miss Vandemeyer,0,0.07559048592889867,0,18,136.0
Miss Vandemeyer Monsieur,0,0.0666372698495079,0,16,121.0
Monsieur Potter,0,0.008394378265001065,0,5,11.0
Mr. Bradshaw,0,0.004111571415560316,0,1,3.0
Mr. Brown Annie,0,0.015342856369051769,0,5,21.0
Mr. Mabel Bond,0,0.02371666264816833,0,8,37.0
Mr. Wales Kramenin,0,0.007744650954377324,0,4,9.0
Number,0,0.018334669204655533,0,8,23.0
Number Ivanovitch,0,0.002883487141692175,0,1,1.0
Peche Ivanovitch,0,0.0027507005410550675,0,1,1.0
Priors,0,0.01778909098689591,0,11,25.0
Ready,0,0.0066054700107877826,0,3,5.0
Rita,0,0.0076515546555145884,0,5,7.0
Rysdale,0,0.0027457559367831514,0,1,1.0
Sir Fishers,0,0.004448550866752058,0,3,3.0
Sir Fishers Kramenin,0,0.017244229749249662,0,12,22.0
Sir Ritz,0,0.0466647120646416,0,15,82.0
Sir Ritz Marjorie Lewis,0,0.018706059029254894,0,8,32.0
Stepanov,0,0.0048122239345930904,0,1,1.0
Westway,0,0.0034304827034821617,0,2,2.0
Wheeler,0,0.08977562938532131,0,29,127.0
Wheeler Kramenin,0,0.004740080574499423,0,2,4.0
christie,0,0.0043191235319976935,0,2,2.0
d,0,0.03811497243830236,0,17,51.0
felix,0,0.00284111204048089,0,1,1.0
garnaby,0,0.0028129851892571595,0,1,1.0
hall,0,0.008189759004076444,0,4,9.0
himmel,0,0.014705882352941176,0,1,2.0
hullo,0,0.002733105273738901,0,1,1.0
jane,0,0.014705882352941176,0,1,1.0
japp,0,0.005413090569470172,0,2,2.0
melba,0,0.005216585969976019,0,3,3.0
sole,0,0.0036622155857200934,0,2,2.0
something,0,0.042854120649715347,0,20,60.0
y,0,0.004419912913344374,0,3,4.0
yaas,0,0.0027457559367831514,0,1,1.0
