node,is_victim,pagerank,victim_connection_weight,degree,strength
Abir,0,0.022727272727272728,0,1,1.0
Aditya,0,0.005471087163068016,0,2,3.0
Amol,0,0.0038820416563473794,0,1,1.0
Aparna,0,0.004295191068670697,0,2,2.0
Esha Pranav,0,0.004856102912139924,0,2,2.0
Gully,0,0.004832772470905699,0,1,2.0
Ishaan,0,0.004613611576809845,1,3,3.0
Kalyani IV,0,0.02448333843715645,1,5,42.0
Kavita,0,0.011497849207749997,0,2,11.0
Kritika,0,0.012053349672179867,0,2,12.0
Kritika Sonakshi,0,0.021737082944201208,2,8,24.0
Manas,0,0.01538372367320311,0,1,5.0
Manas Kirti,0,0.01690752216312909,0,2,6.0
Mansi,0,0.0067016380048480866,0,3,4.0
Mayank,0,0.003988598682166451,0,1,1.0
Miss Arvind,0,0.12296416895001101,86,16,257.0
Miss Arvind Rohit,1,0.08734803675966293,0,12,193.0
Miss Niharika,0,0.08847199747861213,4,17,159.0
Miss Niharika Rohit,0,0.15505756203523186,86,17,319.0
Mitali,0,0.022727272727272728,0,1,1.0
Monali,0,0.022727272727272728,0,1,1.0
Mr. Akshaye,0,0.007194423032346504,0,2,2.0
Mr. Juhi,0,0.0038222403214142275,0,1,1.0
Mr. Leena,0,0.017044763148041483,5,8,25.0
Mr. Pankaj Mukesh,0,0.00684961140104201,0,5,6.0
Mr. Tarun,0,0.00851427241452347,1,5,7.0
Mrs. Kalyani Chaitanya,0,0.046219706145392496,3,12,77.0
Mrs. Kavita Rahul,0,0.027636822413158273,1,9,33.0
Mrs. Tanushree,0,0.013201964825757712,0,4,4.0
Niharika Chaitanya,0,0.004392232728643265,0,2,2.0
Parth,0,0.0044339712199124625,0,1,1.0
Payal,0,0.0053689336263401406,0,1,2.0
Payal Varun,0,0.01959856022131547,1,8,17.0
Pritam,0,0.022727272727272728,0,1,3.0
Ravi,0,0.006214501673721888,0,1,1.0
Reema,0,0.022727272727272728,0,1,3.0
Ronit,0,0.0042224761201401,0,1,2.0
Roshan,0,0.0144691192097431,0,7,12.0
Shreya,0,0.022727272727272728,0,1,1.0
Sneha,0,0.022727272727272728,0,1,1.0
Sushmita,0,0.005338134223156204,0,2,4.0
Tanvi,0,0.02519512861968872,2,9,41.0
Vipin,0,0.003919281981386795,0,1,1.0
Zoya,0,0.022727272727272728,0,1,1.0
