node,is_victim,pagerank,victim_connection_weight,degree,strength
Alexander Hamilton Naman,0,0.1259097049595294,8,3,13.0
American,0,0.046713771723342526,0,3,3.0
Dr. Prerna,0,0.08182922597115522,0,2,2.0
Kuldeep,0,0.06666666666666667,0,1,1.0
Mahesh,0,0.0544569547402821,0,2,2.0
Mr. Sahil Naman,1,0.07586040759544119,0,1,8.0
Mr. Vinita Naman,0,0.05616577282966966,0,2,5.0
Mr. Zoya,0,0.11918810396313545,0,3,3.0
Mrs. Shailesh,0,0.04376861957174665,0,1,1.0
Pavan Parth,0,0.04454831570557763,0,2,2.0
Ranjit Shreya,0,0.0544569547402821,0,2,2.0
Ryder Street,0,0.04477876425554936,0,1,1.0
Shilpa,0,0.06666666666666667,0,1,1.0
Sunny Amol,0,0.07522145103920877,0,3,3.0
sherlock,0,0.04376861957174665,0,1,1.0
