node,is_victim,pagerank,victim_connection_weight,degree,strength
Archie Stamford,0,0.021422671220537617,0,1,1.0
Bob Carruthers,0,0.08310192594416473,0,2,11.0
Cyril,0,0.0737454741603962,1,5,6.0
Cyril Morton,0,0.0737454741603962,1,5,6.0
Jack Woodley,0,0.11285992246570029,1,5,14.0
James Smith,0,0.018666505346453817,1,1,1.0
Miss Violet,0,0.07688407237904313,2,5,6.0
Miss Violet Smith,1,0.1389586701103,0,8,12.0
Mr. Williamson,0,0.061917072962304615,0,2,8.0
Ralph Smith,0,0.04520450898869335,3,2,4.0
Sherlock Holmes,0,0.07394434749195071,0,5,5.0
Watson,0,0.059289569238010445,2,3,4.0
farnham,0,0.01971555098701422,0,1,1.0
harden,0,0.03720766179932459,0,2,2.0
john,0,0.03720766179932459,0,2,2.0
kennedy,0,0.05045332976175927,1,4,4.0
roaring,0,0.015675581184626013,0,1,1.0
