canonical_name,alias_name
Mr. Gifford Brereton,
Mr. Gifford Brereton,Brereton
Mr. Gifford Brereton,Mr. Brereton
Mr. John Wraythwaite,
Mr. John Wraythwaite,Wraythwaite
Mr. John Wraythwaite,Mr. Wraythwaite
Mr. Christopher Pett,
Mr. Christopher Pett,Pett
Mr. Christopher Pett,Mr. Pett
Mr. Christopher Pett,CHRISTOPHER PETT
Mr. Christopher Pett,Christopher Pett
Milford Cotherstone,
Milford Cotherstone,Cotherstone
Milford Cotherstone,Mr. Cotherstone
Lettie Cotherstone,
MICHAEL O'HALLORAN,
Anthony Mallalieu,
Anthony Mallalieu,Mallalieu
Anthony Mallalieu,Mr Mallalieu
Anthony Mallalieu,Mr. Mallalieu
Avice Harborough,
Avice Harborough,Harborough
Avice Harborough,Miss Harborough
Susan Hamthwaite,
Susan Hamthwaite,Mrs. Hamthwaite
Jack Harborough,
Bruce Albrecht,
Martin Pettit,
Windle Bent,
Windle Bent,Bent
Windle Bent,Mr Bent
Windle Bent,Mr. Bent
Tars Tarkas,
David Myler,
David Myler,Myler
Bert Stoner,
Bert Stoner,Stoner
Bert Stoner,Mr. Stoner
John Carter,
Tardos Mors,
Chris Pett,
Chris Pett,Miss Pett
Dave Myler,
Dr. Rockcliffe,
Mr. Tallington,
Mr. Tallington,Tallington
Mrs. Northrop,
Mrs. Northrop,Northrop
Mr. Northrop,
Spillington,
Christopher,
Mr. Leykin,
Mr. Leykin,Leykin
GREATHEART,
Mr. Pursey,
Mr. Pursey,Pursey
Garthwaite,
Miss Avice,
Miss Avice,Avice
Mr. Popham,
Wilchester,
Mr. Kitely,
Mr. Kitely,Kitely
Carthoris,
Mr. Stobb,
Mr. Stobb,Stobb
Chidforth,
Hollings,
Strawson,
Freckles,
Gradston,
Battley,
Stilman,
Mallows,
Postick,
George,
Laddie,
Stilby,
Rellit,
ISOBEL,
Popsie,
Windle,
Lettie,
Carfax,
Maria,
Chris,
KAZAN,
BAREE,
Dave,
Bert,
by,
fletcher,
gad,
wood,
dick,
god,
mayor,
m,
pilboody,
k,
moor,
featherby,
mark,
bay,
gill,
esquire,
wraye,
h,
smith,
tarzan,
a,
mars,
issus,
thuvia,
florence,
barclays,
shenstone,
ingleby,
halo,
star,
zane,
greys,
forest,
helen,
wetmore,
grey,
forester,
stop,
james,
curwoods,
snare,
plum,
north,
king,
thor,
gene,
strattonporter,
frances,
rogers,
herman,
pfeifer,
w,
jacobs,
ethel,
dells,
desert,
chance,
joseph,
