canonical_name,alias_name
Aberforth Harold Fluffy,
Aberforth Harold Fluffy,Fluffy
Aberforth Harold Fluffy,Lady Fluffy
Aberforth Harold Fluffy,Aberforth Fluffy
QUINN & BODEN COMPANY,
Count Wands Colin,
MEAD AND COMPANY,
Howler Grünberg,
L. B. Lee,
L. B. Lee,Lee
E. A. B.,
Detective Inspector Alley,
Mrs. Wizardry Bellatrix,
Mrs. Wizardry Bellatrix,Bellatrix
Mrs. Wizardry Bellatrix,Mrs. Bellatrix
Rev. Viktor Ollivander,
Rev. Viktor Ollivander,Ollivander
Rev. Viktor Ollivander,Rev Viktor Ollivander
Great-aunt Gryffindor,
Great-aunt Gryffindor,Gryffindor
Sir Dumbledore Tina,
Sir Dumbledore Tina,Tina
Sir Dumbledore Tina,Dumbledore Tina
Sir Dumbledore Tina,SIR DUMBLEDORE TINA
Sir Prisoner Fluffy,
Halfblood Bellatrix,
Sir Lawrence Fluffy,
Colonel Hufflepuff,
Colonel Hufflepuff,Hufflepuff
General Longbottom,
General Longbottom,Longbottom
Puffskein Alastor,
Puffskein Alastor,Alastor
Puffskein Alastor,Mr. Alastor
Puffskein Hallows,
Puffskein Hallows,Hallows
Puffskein Hallows,Mr. Hallows
Charles Lovegood,
Charles Lovegood,Lovegood
Professor Lovegood,
Miss Lovegood,
Diggory Lovegood,
Arthur Andromeda,
Arthur Andromeda,Andromeda
Clever Halfblood,
Clever Halfblood,Halfblood
Slytherin Fudge,
Slytherin Fudge,Fudge
AGATHA CHRISTIE,
Mrs. de Castina,
Granger Malfoy,
Granger Malfoy,Malfoy
Mrs. Malfoy,
Mr. Malfoy,
Little Quaffle,
Madame Keeper,
Madame Keeper,Keeper
Young Hallows,
Lord Animagus,
Lord Animagus,Animagus
Granger Malfo,
Diggory dear,
Young Fluffy,
Bolster Bar,
Lucius girl,
Kafir boy,
Asafœtida,
NEW YORK,
De Beers,
De Beer,
Ollivander-Katie,
Mrs. Tournament,
Professor Tonks,
Professor Tonks,Tonks
Mr. Ollivander,
Sir Dumbledore,
Sir Dumbledore,Dumbledore
Inspector Hat,
Sir Prisoner,
Brother Bill,
Brother Bill,Bill
Miss Diggory,
Miss Diggory,Diggory
Invisibility,
Livingstone,
Southampton,
Mrs. Veela,
Broomstick,
Nymphadora,
Hippogriff,
Miss Katie,
Miss Katie,Katie
Mr. Veela,
Lady Tina,
Rhodesian,
Fantastic,
Puffskein,
Sir Dumbl,
Aberforth,
Miss Fire,
Triwizard,
Dutchman,
Peverell,
Basilisk,
Slughorn,
Quibbler,
Mrs. Tom,
Mrs. Tom,Mrs Tom
Whitaker,
Angelina,
Agrasato,
Mandrake,
Royalty,
Regulus,
Weasley,
Chudley,
Adelphi,
Colonel,
Dursley,
Frankly,
RAHWAY,
Potter,
Cursed,
Lucius,
Sprout,
Arthur,
Muggle,
Prince,
Batani,
Fawkes,
Binns,
Edgar,
Count,
Harry,
James,
Remus,
Anna,
Furs,
Krum,
Fred,
DODD,
nadina,
jeanne,
sergius,
paulovitch,
nasby,
emily,
lor,
eustace,
pedler,
anne,
beddingfeld,
papa,
mamma,
peterson,
pamela,
cook,
flemming,
mary,
henry,
carton,
butler,
meadows,
meadow,
loamsley,
pagett,
john,
marlow,
guy,
caroline,
augustus,
milray,
smuts,
jarvis,
rayburn,
emery,
clarence,
blair,
race,
edward,
chichester,
crippen,
reeves,
othello,
desdemona,
laurence,
eardsley,
lucas,
suzanne,
gipsy,
grey,
florence,
raphael,
fate,
raffini,
hampsly,
pettigrew,
paggett,
hullo,
god,
tylman,
roos,
nature,
rhodes,
adam,
eve,
parker,
anita,
grunberg,
delilah,
beira,
ned,
andy,
kilmorden,
kimberley,
eric,
jane,
chichesterpettigrew,
george,
minks,
stevenson,
long,
silver,
schwart,
pagetts,
