node,is_victim,pagerank,victim_connection_weight,degree,strength
Desborough,0,0.044248795377081665,0,2,2.0
Dr. Watson,0,0.050329725466350284,0,1,3.0
Fitzroy Simpson,0,0.06904252902176261,4,2,5.0
Inspector Gregory,0,0.06274979491133634,0,2,4.0
John Straker,1,0.12302384764781601,0,4,9.0
Ross,0,0.060853228764067735,1,3,4.0
Sherlock Holmes,0,0.09488841685441782,0,3,6.0
Silas Brown,0,0.07267386348159646,1,4,4.0
Silver Blaze,0,0.08870754540209486,3,4,6.0
William Derbyshire,0,0.06666666666666667,0,1,1.0
backwater,0,0.044248795377081665,0,2,2.0
bayard,0,0.022566791029727886,0,1,1.0
heath,0,0.06666666666666667,0,1,1.0
lesurier,0,0.06666666666666667,0,1,1.0
newton,0,0.06666666666666667,0,1,1.0
