node,is_victim,pagerank,victim_connection_weight,degree,strength
Ahri Miranda,0,0.014608406748796977,0,10,66.0
Arthur Towzer,0,0.010869565217391304,0,1,1.0
Bacon Morris,0,0.007059818295736257,0,3,19.0
Benjamin Octavo,0,0.010869565217391304,0,2,2.0
Billy,0,0.008671595157433506,0,8,25.0
Boardman,0,0.005163252598990281,0,2,4.0
Boudoir Henry,0,0.010869565217391304,0,2,2.0
Carr,0,0.005433129812884102,0,6,12.0
Charles,0,0.010869565217391304,0,1,1.0
Charles X Stork,0,0.010869565217391304,0,1,1.0
Coroner,0,0.00185591376583197,0,1,1.0
Cousin Ahri,0,0.02078204521072672,0,14,94.0
Cousin Biggs,0,0.032773843133140405,0,19,132.0
Desjardins Michael,0,0.010869565217391304,0,2,2.0
Detective Polly,0,0.00411493874431071,0,4,8.0
Doctor Helen,0,0.0021080698016499345,0,1,2.0
Doctor Yarborough,0,0.00228243312915748,0,2,2.0
Douglas,0,0.002053035003925638,0,2,2.0
Eleanor Miranda,0,0.02872364119763571,0,15,128.0
Elisabeth,0,0.010869565217391304,0,1,1.0
Estelle,0,0.0030546439164785143,0,1,1.0
F Towzer,0,0.010869565217391304,0,1,1.0
Fortune Hume,0,0.010869565217391304,0,2,2.0
Franklin Taylor,0,0.010869565217391304,0,1,1.0
G Vic,0,0.01710581677035522,0,16,64.0
George,0,0.005163252598990281,0,2,4.0
Hammond,0,0.004646187028934938,0,3,11.0
Higgins,0,0.003861829978323867,0,2,4.0
Inspector Antony,0,0.010869565217391304,0,1,1.0
Jastrow Ditchling,0,0.010869565217391304,0,1,1.0
Jeffries,0,0.0018576154432340072,0,1,1.0
Johanna Troy,0,0.010869565217391304,0,1,1.0
Joseph Mawson,0,0.010869565217391304,0,1,1.0
Lady Biggs,0,0.004610853163221991,0,5,14.0
Lucy Mac,0,0.0054148266312039625,0,1,1.0
Mardi Carolyn,0,0.003779352291202327,0,1,1.0
Maurice Xv,0,0.009157605572300187,0,10,29.0
Maurice Xxiii,0,0.010869565217391304,0,1,1.0
Miss Biggs,0,0.019166667431074688,0,11,77.0
Miss Biggs Eleanor,0,0.04579616164723836,0,32,163.0
Miss Nita,0,0.05379649904640339,0,27,226.0
Miss Walter,0,0.0022200762521254356,0,1,2.0
Molesworth,0,0.010869565217391304,0,1,1.0
Mr. Bacon,0,0.009810570653298885,0,8,29.0
Mr. Wells,0,0.013173909608009543,0,14,39.0
Mrs. John,0,0.004173907831283897,0,6,9.0
Mrs. Loria,0,0.0018409322738818395,0,1,1.0
Mrs. MacDonald,0,0.004020711460765802,0,5,10.0
Nita Anita,0,0.02467075538401938,0,21,93.0
Ouida,0,0.0035212660156129336,0,6,8.0
Paulines Mawson,0,0.010869565217391304,0,2,2.0
Pollypops Ingelow,0,0.010869565217391304,0,1,1.0
Raphael,0,0.0028110212595373724,0,3,4.0
Richard,0,0.019385408746676033,0,16,83.0
Richard Harold,0,0.029913651133477458,0,22,123.0
Robins,0,0.008016489069980315,0,11,23.0
Sappho,0,0.013213318387649636,0,17,45.0
Shortland,0,0.04278549937226353,0,26,170.0
Shortland Beryl,0,0.07057577190761744,0,31,285.0
Snake Mark,0,0.002865397446952381,0,4,4.0
Stephen Hardy,0,0.0031242987167693905,0,5,7.0
Stone,0,0.007570647376948874,0,8,11.0
Stone Moore,0,0.0022155019339823645,0,1,1.0
Tom Polly,0,0.018393892275943294,0,18,53.0
Tyler,0,0.010869565217391304,0,1,1.0
Wells E.,0,0.006868165971801215,0,4,16.0
Wharton,0,0.0030293346761592803,0,3,6.0
Whistler,0,0.010869565217391304,0,1,1.0
Widdemer Nixie,0,0.010869565217391304,0,1,1.0
Woodrow,0,0.010869565217391304,0,1,1.0
Woodrow William,0,0.010869565217391304,0,1,1.0
Xx,0,0.002445079415299414,0,4,4.0
allan,0,0.010869565217391304,0,1,1.0
clues,0,0.005026278217957203,0,3,3.0
companys,0,0.010869565217391304,0,2,2.0
frederick,0,0.012142052114185342,0,2,4.0
h,0,0.003050082939763152,0,5,6.0
holloway,0,0.0031303271970591316,0,4,4.0
inspector,0,0.010869565217391304,0,1,1.0
iv,0,0.0020823308252976925,0,2,2.0
j,0,0.005056417920776176,0,2,2.0
jr,0,0.008917289088647112,0,2,2.0
lutz,0,0.003861829978323867,0,2,4.0
madonna,0,0.0029355523263111744,0,4,6.0
margaret,0,0.0031303271970591316,0,4,4.0
maria,0,0.010869565217391304,0,1,1.0
marie,0,0.010869565217391304,0,1,1.0
molly,0,0.003250906423225417,0,2,2.0
neitschean,0,0.0022571737190553907,0,3,3.0
sabatini,0,0.012142052114185342,0,2,4.0
thomas,0,0.015731606138734772,0,3,5.0
walton,0,0.003250906423225417,0,2,2.0
