canonical_name,alias_name
Captain Sir Marauder Lily,
Captain Sir Marauder Lily,Lily
Captain Sir Marauder Lily,Marauder Lily
Sir Marauder Lily,
Sir Marauder Lily,SIR MARAUDER LILY
Lady Lily,
Miss Lily,
Mrs. Lily,
Mrs. Lily,Mrs Lily
Mr. Lily,
Mr. Lily,Mr Lily
Young Bathilda Thestral,
Young Bathilda Thestral,Thestral
Young Bathilda Thestral,Detective Thestral
Sir Tournament Invisibility,
Sir Tournament Invisibility,Tournament Invisibility
Sir Voldemort Ravenworth,
Acromantula Grindelwald,
Mr. Broomstick Chudley,
Mr. Broomstick Chudley,Chudley
Mr. Broomstick Chudley,Mr. Chudley
Mr. Broomstick Chudley,Broomstick Chudley
Marauder Here-Deith,
Marauder Here-Deith,Here-Deith
Sir Quirrell Leta,
Master Pettigrew,
Master Pettigrew,PETTIGREW
Master Pettigrew,Pettigrew
Master Pettigrew,Mr. Pettigrew
Miss Fawkes Lily,
Miss Fawkes Lily,Fawkes Lily
Captain Express,
Captain Express,Express
Nymphadora Lily,
Duggie 'Dennis',
Duggie 'Dennis',Dennis
Duggie 'Dennis',Duggie 'Dennis
Newt Ollivander,
Captain Quaffle,
Captain Quaffle,Quaffle
Henry Fantastic,
Henry Fantastic,Mr. Fantastic
Albus Almighty,
Tom Hufflepuff,
Losopher Veela,
Pettigrew Lily,
Pettigrew Lily,PETTIGREW LILY
Sira Marauder,
Sira Marauder,Marauder
Sir Marauder,
Mr. Marauder,
Tina Flitwick,
Lovegood Krum,
Enery Niffler,
Parvati Ginny,
Parvati Ginny,Ginny
Mrs. Ginny,
Miss Ginny,
Duke Quirrell,
Tina Quibbler,
Cedric Potion,
Cedric Potion,Potion
Cedric Potion,Mr. Potion
Teddy Howler,
Mrs. Howler,
Mr. Howler,
Dolly Howler,
Lord Viktor,
Lord Crimes,
Captain Ron,
Major Fred,
Major Fred,Fred
Young Lily,
Tina Alley,
ARTHUR J.,
MIS LILY,
Superintendent Cattermole,
Superintendent Cattermole,CATTERMOLE
Superintendent Cattermole,Cattermole
Sergeant Horklump,
Sergeant Horklump,Horklump
Inspector Azkaban,
Inspector Azkaban,Azkaban
Mr. ---- Merope,
Chief Constable,
Mr. Bowtruckle,
Mr. Longbottom,
Miss Scorpius,
Miss Scorpius,Scorpius
Mrs. Horklump,
Mcmgonagall,
Philosopher,
Miss Malfoy,
Mrs. Horace,
Mr. Chamber,
Mr. Chamber,Chamber
Broomstick,
Nymphadora,
Bellatrix,
Mr. Jacob,
Mr. Jacob,Jacob
Sherryman,
Aberforth,
Mr. Black,
Dr. Barty,
Lady Leta,
Umbridge,
Religion,
Bathilda,
THERSTAL,
Slughorn,
Buckbeak,
Angelina,
Wizardry,
Minerva,
Deathly,
Weasley,
Snidget,
Portkey,
Severus,
Granger,
Alastor,
Royalty,
Queenie,
Regulus,
Parvati,
Peeves,
Weynes,
Hagrid,
Chaser,
Fawkes,
Snape,
Wands,
Teddy,
Colin,
Molly,
Albus,
Fleur,
Fudge,
Faith,
Newt,
Lord,
Mark,
Luna,
suzanne,
shell,
mary,
meehan,
rees,
john,
lane,
death,
philip,
heredith,
william,
suckling,
violet,
alethea,
weyne,
harland,
harry,
dick,
nepcote,
phil,
thomas,
linton,
platt,
rath,
hazel,
lisette,
musard,
tufnell,
vincent,
brimley,
spicer,
butterworth,
diana,
denison,
graham,
harding,
rusher,
garton,
adelina,
litzovny,
finch,
moynglass,
doyne,
cain,
abel,
herediths,
holmes,
lumbe,
gardner,
robert,
maggie,
caldew,
fate,
merrington,
czars,
stanhill,
weyling,
lloyd,
george,
freeling,
putney,
milly,
saker,
closeby,
ralph,
horton,
old,
upden,
kate,
dormer,
billing,
jem,
ravenworths,
gwennie,
harden,
suey,
god,
hawkins,
cook,
theberton,
bridges,
fortune,
jesus,
christ,
colwyn,
anne,
horatio,
nelson,
nile,
jack,
tar,
egg,
wellington,
wellesley,
her,
highness,
johnson,
jove,
austin,
wendover,
colywn,
vaughan,
hobbsenery,
obbs,
benson,
cockney,
aig,
hobbs,
chianti,
cupid,
funnysides,
truth,
watson,
