node,is_victim,pagerank,victim_connection_weight,degree,strength
Aberforth Jacob,0,0.04127966976264189,0,1,1.0
Alley,0,0.0763673890608875,1,2,2.0
Bones,0,0.058823529411764705,0,1,1.0
Broomstick,0,0.03181354140262811,0,1,1.0
Buckbeak,0,0.058823529411764705,0,1,1.0
Centaur,0,0.058823529411764705,0,1,1.0
Diagon,0,0.04127966976264189,1,1,1.0
Dobby,0,0.058823529411764705,0,1,1.0
Dr. Where,0,0.08114507856640042,0,3,3.0
Dungbomb Katie,0,0.08581293158267195,0,2,4.0
Hermione Arthur,1,0.0763673890608875,0,2,2.0
Mr. Animagus,0,0.06353255410449488,0,1,3.0
Neville,0,0.058823529411764705,0,1,1.0
Prince Alastor,0,0.058823529411764705,0,1,2.0
Seeker,0,0.03181354140262811,0,1,1.0
Sorting,0,0.058823529411764705,0,1,1.0
Triwizard,0,0.058823529411764705,0,1,2.0
