node,is_victim,pagerank,victim_connection_weight,degree,strength
Alok,0,0.03223351554840419,0,3,5.0
Chandan,0,0.03156675408933368,0,3,5.0
Chandni,0,0.05263157894736842,0,1,1.0
Chandni Manan,0,0.05263157894736842,0,1,1.0
Fritz von Waldbaum,0,0.05263157894736842,0,1,1.0
Ishaan,0,0.03883368552201473,0,1,7.0
Lord Jagdeep,0,0.031398488660970045,0,2,4.0
Miss Anaya,0,0.07592138785475794,0,2,17.0
Mr. Ishaan Ranveer,0,0.14039189638865848,0,9,27.0
Mr. Navya,0,0.0123145866535209,0,1,1.0
Mr. Priyanka Anirudh,0,0.07850889079350187,0,5,14.0
Mr. Shreya Anaya,0,0.13212974685839413,0,7,29.0
Priyanka,0,0.0689100354195326,0,5,13.0
Radhika,0,0.020605381921028378,0,3,3.0
Saajan,0,0.03450246130241886,0,3,4.0
Shreya,0,0.05606385957401806,0,4,11.0
Tadpole,0,0.019993326782008707,0,2,2.0
Vipin Raghav,0,0.05263157894736842,0,1,1.0
charles,0,0.016099666841963563,0,2,2.0
