canonical_name,alias_name
Julius D'Arblay,
Julius D'Arblay,D'Arblay
Julius D'Arblay,D’Arblay
Julius D'Arblay,J. D'Arblay
Miss D’Arblay,
Miss D’Arblay,Miss D'Arblay
Mr. D'Arblay,
r,
freeman,
thorndyke,
bendelow,
follett,
marion,
simon,
vandyke,
john,
polton,
gray,
pepys,
tee,
cornish,
boler,
arabella,
stephen,
woodford,
james,
morris,
diogenes,
artemus,
cropper,
pylorus,
god,
gawd,
solomon,
usher,
daddy,
roettier,
slingsby,
van,
zellen,
sarah,
anne,
dewsnep,
martha,
bonington,
chappie,
carolus,
hoxton,
crile,
jonathan,
pepper,
hollands,
darblays,
man,
jove,
plonk,
miller,
wilson,
lewis,
carroll,
garroll,
fox,
susan,
act,
bronzino,
porter,
barber,
jenks,
