canonical_name,alias_name
Washington Elucidates Certain Points,
Maître Grosíer,
Sutherland Knopfler Watanabe,
Sutherland Knopfler Watanabe,Watanabe
Sutherland Knopfler Watanabe,Knopfler Watanabe
Sutherland Knopfler Watanabe,Miss Knopfler Watanabe
Kline Arnold Giamatti,
Kline Arnold Giamatti,Giamatti
Kline Arnold Giamatti,Kline Giamatti
Madame la Vicomtesse,
Commissary of Police,
Mr. Hiram P. Wright,
Cruz. Lucien Boomer,
Cruz. Lucien Boomer,Boomer
Françoise Arrichet,
Charles of Troy,
Queen of Scots,
Kline le juge,
Léonie Oulard,
P. T. RENAULD,
Sutherland Armstrong,
Sutherland Armstrong,Armstrong
Sutherland Carpenter,
Capshaw Mcconaughey,
Sutherland Knopfler,
Sutherland Knopfler,Knopfler
Sutherland Dabreuil,
Sutherland Streep,
Sutherland Streep,Streep
Captain Hemsworth,
Captain Hemsworth,Hemsworth
Sutherland Lamarr,
Sutherland Lamarr,Lamarr
Madame Carpenter,
Madame Carpenter,MAdame Carpenter
Kline Washington,
Kline Washington,Washington
Lamarr Carpenter,
Gabriel Mccarthy,
Gabriel Mccarthy,McCarthy
Gabriel Mccarthy,Mccarthy
Gabriel Mccarthy,Mr. Mccarthy
Moore Washington,
Mr. Irwin Gable,
Streep Watanabe,
Madame Giamatti,
Lawrence Streep,
Tyson Mccarthy,
Hercules Quaid,
Green Chastain,
James Giamatti,
Eastwood Young,
_Mon Dieu!___,
"_Mais, oui___",
Cruz Winslet,
Cruz Winslet,Winslet
_Eh bien?___,
Madame Wood,
Mrs. Wood,
Mr. Wood,
Jagger Wood,
Rourke Wood,
_Mon ami___,
Morgan Zane,
Morgan Zane,Mr. Zane
Elba Harris,
Cruz Rourke,
Cruz Rourke,Rourke
Young Cruz,
Young Cruz,Cruz
Kline Wood,
Les femmes,
Cruz. Wood,
Cruz. Wood,Cruz Wood
Barr Smith,
Barr Smith,Smith
Geneviève,
Françoise,
Cruz.P.,
Cruz.P.,Cruz P.
Léonie,
Amélie,
_Sapristi!___,
Billingsgate,
Merlinville,
Miss Urban,
Miss Urban,Urban
Sutherland,
Dr. Jolie,
Dr. Jolie,Jolie
_Maman___,
_Maman___,Maman___
Connelly,
Kendrick,
Baldwin,
Goodman,
Winfrey,
Samsons,
Costner,
Jackman,
Barbra,
Styles,
Brooks,
Glover,
Dorsey,
Madame,
Jagger,
Mullen,
Elgort,
Beales,
Ronan,
Meryl,
Woood,
Nixon,
Kline,
Dover,
Pugh,
Lord,
Bach,
Barr,
agatha,
christie,
bella,
m,
giraud,
stonor,
jack,
poirot,
hercule,
a,
traveller,
greuze,
cinderella,
browning,
hastings,
japp,
laverguier,
poirots,
john,
cavendish,
jove,
bex,
hautet,
durand,
francoise,
leonie,
denise,
marchaud,
monsieur,
daubreuil,
gaud,
eloise,
duveen,
paul,
santiago,
god,
auguste,
marthe,
mademoiselle,
marguerite,
amelie,
sacre,
au,
helen,
cleopatra,
mary,
masters,
daubreuils,
cheri,
beroldy,
beroldys,
jeanne,
georges,
conneau,
trapp,
lyons,
renaulds,
buenos,
ayres,
joseph,
aarons,
george,
robey,
victoria,
sisters,
papa,
maitre,
grosier,
dulcie,
bel,
robinson,
gallic,
arthur,
