canonical_name,alias_name
Mademoiselle Simone Vonderaa,
Mademoiselle Simone Vonderaa,Simone Vonderaa
Mademoiselle Simone Vonderaa,Mademoiselle Vonderaa
Jack The Giant-Killer,
Detective Inspector Parker,
Detective Inspector Parker,Parker
Sir Wigmore Wrinching,
Sir Wigmore Wrinching,Wigmore Wrinching
Rev. Nathaniel Foulis,
Erica Heath-Warburton,
Mr. Timothy Watchett,
Mr. Timothy Watchett,Mr. Watchett
Sir Andrew Mackenzie,
Mr. Walter Montague,
Mr. Walter Montague,Montague
Mester Grimethorpe,
Mester Grimethorpe,Grimethorpe
Mrs. Grimethorpe,
Mr. Grimethorpe,
Farmer Grimethorpe,
Mr. Charles Parker,
Mr. Charles Parker,Mr. Parker
Mr. Charles Parker,Charles Parker
Monsieur Cathcart,
Monsieur Cathcart,Cathcart
Lady Cathcart,
Miss Cathcart,
Elizabeth Dobbin,
Monsieur Briquet,
Monsieur Briquet,Briquet
Freddy Arbuthnot,
Freddy Arbuthnot,Arbuthnot
Freddy Arbuthnot,Mr Arbuthnot
Freddy Arbuthnot,Mr. Arbuthnot
Monsieur Turgeot,
Monsieur Turgeot,Turgeot
SIR JULIAN FREKE,
Lady Mary Wimsey,
Lady Mary Wimsey,Wimsey
Lady Mary Wimsey,Mary Wimsey
Sherlock Holmes,
Sherlock Holmes,Holmes
Van Humperdinck,
Sir Impey Biggs,
Sir Impey Biggs,Biggs
Sir Impey Biggs,Impey Biggs
Lydia Cathcart,
William Snooks,
Mr. Greg Smith,
Mr. Greg Smith,Mr. Smith
Mr. Greg Smith,Greg Smith
Robert Snoates,
Tommy Freeborn,
Tommy Freeborn,Freeborn
Tommy Freeborn,Mr. Freeborn
Denis Cathcart,
Denis Cathcart,DENIS CATHCART
James Johnson,
George Goyles,
George Goyles,Goyles
George Goyles,Mr. Goyles
Zedekiah Bone,
James Fleming,
James Fleming,Fleming
Manon Lescaut,
Tim Watchett,
John Hardraw,
John Hardraw,Hardraw
John Hardraw,Mrs. Hardraw
Sexton Blake,
Tom Freeborn,
Mary Tarrant,
Mary Tarrant,Miss Tarrant
Geo. Goyles,
John Watson,
John Watson,Watson
Mrs. Watson,
Dr. Watson,
John Begg,
John Begg,Begg
Mary Jane,
P.W.,
Mr. Brownrigg-Fortescue,
Mr. Brownrigg-Fortescue,Brownrigg-Fortescue
Mrs. Pettigrew-Robinson,
Mrs. Pettigrew-Robinson,PETTIGREW-ROBINSON
Mrs. Pettigrew-Robinson,Pettigrew-Robinson
Mr. Pettigrew-Robinson,
Mr. Pettigrew-Robinson,Mr Pettigrew-Robinson
Pettigrew-Robinsons,
Inspector Craikes,
Inspector Craikes,Craikes
Mrs. Marchbanks,
Mrs. Marchbanks,Marchbanks
Inspector Sugg,
Inspector Sugg,Sugg
Northumberland,
Miss Elizabeth,
Dr. Pritchard,
Dr. Spilsbury,
Dr. Thingummy,
Constable Z15,
Mr. Glibbery,
Mr. Glibbery,Glibbery
Featherstone,
Mademoiselle,
Richard III,
Shakespeare,
Bolingbroke,
Sir Wigmore,
Mr. Murbles,
Mr. Murbles,Murbles
Riddlesdale,
Dr. Lubbock,
Dr. Lubbock,Lubbock
Miss Ellen,
Miss Ellen,Ellen
Wordsworth,
Mr. Bunter,
Mr. Bunter,Bunter
Mr. Foulis,
Charles II,
Charles II,Charles
Chesterton,
Mr. Murphy,
Fleetwhite,
Sir Andrew,
Dr. Thorpe,
Dr. Thorpe,Thorpe
Lady Mary,
Lady Mary,Mary
Lady Mary,LADY MARY
Attenbury,
Sir Impey,
Fitzwater,
Robinson,
Theodore,
Mr. Coke,
Mr. Coke,Mr Coke
Mr. Sugg,
Henry IV,
Morrison,
Browning,
Kai-Lung,
Stapley,
Simpson,
William,
Counsel,
Perkins,
Leblanc,
Mrs. P.,
Faustus,
Aladdin,
Aumerle,
Barbara,
Simone,
Simone,SIMONE
Mr. P.,
Wilkes,
Denver,
Mother,
Brooks,
Freddy,
Hewitt,
Herald,
George,
Gerald,
Nelson,
Racine,
Dowson,
Polly,
Jerry,
Bagot,
Helen,
Peter,
Gooch,
Jabez,
Percy,
Dolby,
Shugg,
Clive,
Wiggy,
Joyce,
Manon,
Groot,
Biggy,
Denis,
Grant,
Donne,
John,
Jake,
Jush,
Jem,
Liz,
Bet,
Lob,
cat,
mudstains,
iv,
vii,
notes,
ix,
him,
xv,
bar,
falling,
inquest,
frederick,
d,
c,
melbourne,
mornin,
god,
curry,
jove,
ferrers,
tableau,
blood,
david,
copperfield,
gaiter,
bach,
of,
digglesbrake,
bjove,
hullo,
jezebel,
medusa,
g,
hms,
pinafore,
bourgois,
lawks,
napoleon,
gargoyles,
mountweazle,
manichee,
lochinvar,
hiya,
truth,
barrow,
meribah,
grimethorpes,
mark,
pot,
conchy,
goyleses,
moses,
francois,
carlisle,
officers,
ii,
rouge,
dragon,
ben,
usher,
high,
steward,
reuter,
gawd,
hebert,
ballad,
maisry,
adele,
eliza,
briggs,
brigette,
alma,
mater,
lhs,
cluer,
palmerston,
