character1,character2,count
Captain Neeson,Mr. Kutcher Neeson,5
Fox,Miss Fox Bergman,3
Harris,Harris Wright,3
Sir Channing,Sir Channing Fanning,3
Cruz Chappelle,Sherlock Thomas,2
Inspector Stanley Lawrence,Sherlock Thomas,2
Lady Fanning,Sherlock Thomas,2
abbey,grange,2
Cruz Chappelle,Inspector Stanley Lawrence,1
Devine Lawrence,Inspector Stanley Lawrence,1
Fox,Harris,1
Fox,Lady Fanning,1
Fox,Sherlock Thomas,1
Fox,abbey,1
Fox,grange,1
Lady Fanning,Miss Fox Bergman,1
Lady Fanning,Sir Channing,1
Lady Fanning,abbey,1
Lady Fanning,grange,1
Miss Fox Bergman,abbey,1
Miss Fox Bergman,grange,1
