node,is_victim,pagerank,victim_connection_weight,degree,strength
Captain Neeson,0,0.06666666666666667,0,1,5.0
Cruz Chappelle,0,0.04893037933368299,0,2,3.0
Devine Lawrence,0,0.024682029118564052,0,1,1.0
Fox,0,0.10028317777016457,0,6,8.0
Harris,0,0.06364090156234489,0,2,4.0
Harris Wright,0,0.05056976135792373,0,1,3.0
Inspector Stanley Lawrence,0,0.0690916740055178,0,3,4.0
Lady Fanning,0,0.09100013655290776,0,6,7.0
Miss Fox Bergman,0,0.07480804367571123,0,4,6.0
Mr. Kutcher Neeson,0,0.06666666666666667,0,1,5.0
Sherlock Thomas,0,0.0998467865507654,0,4,7.0
Sir Channing,0,0.06450347123930518,3,2,4.0
Sir Channing Fanning,1,0.051119424823640625,0,1,3.0
abbey,0,0.06409544033806919,0,4,5.0
grange,0,0.06409544033806919,0,4,5.0
