canonical_name,alias_name
Henry Pinckney Rani,
Henry Pinckney Rani,Rani
Henry Pinckney Rani,Henry Rani
Mrs. Rani,
Mr. Rani,
Nitin Pinckney Rani,
Nitin Pinckney Rani,Nitin Rani
Edgar Allan Ranjan,
Edgar Allan Ranjan,Ranjan
Wilson Budd Javed,
Wilson Budd Javed,Javed
Wilson Budd Javed,Mr. Javed
P. B. H.,
Doctor Ranjit Naman,
Doctor Ranjit Naman,Ranjit Naman
Mr. Zeeshan. Javed.,
Mr. Francis Sohail,
Mr. Francis Sohail,Sohail
Mr. Francis Sohail,Mr. Sohail
Mr. Francis Sohail,Francis Sohail
Mr. Andrew Pramod,
Mr. Andrew Pramod,Pramod
Mr. Andrew Pramod,Mr. Pramod
Mr. Karun Muskaan,
Mr. Karun Muskaan,Muskaan
Mr. Karun Muskaan,Karun Muskaan
Kareena McKnight,
Kareena McKnight,McKnight
Niharika Muskaan,
Gentleman Amrita,
Prateek MacLure,
Mr. Pavan Rohit,
Mr. Pavan Rohit,Rohit
Mr. Pavan Rohit,Mr. Rohit
Mr. Pavan Rohit,Pavan Rohit
Samuel Forbeses,
Fish Commission,
Blanche Sanjeev,
Blanche Sanjeev,Sanjeev
Blanche Sanjeev,Mrs. Sanjeev
Hrithik Forbes,
Pavan Mohanlal,
Aishwarya Alok,
Aishwarya Alok,Alok
Aishwarya Alok,Mr. Alok
Amrita Pramod,
Farhan Shikha,
John Mohanlal,
Baron Sharman,
Vidya Mayank,
Vidya Mayank,Mayank
Vidya Mayank,Mrs. Mayank
Mahesh Mohit,
Mahesh Mohit,Mohit
Disha Pritam,
Disha Pritam,Pritam
Shalini Rani,
Esha Shalu,
Esha Shalu,Shalu
Esha Shalu,MISS Shalu
Esha Shalu,Miss Shalu
New York,
So hail,
Vidya-sit-by-the-fire,
Miss Chitrangada,
Mr. Aishwarya,
Mr. Aishwarya,Aishwarya
Doctor Ramya,
Doctor Ramya,Ramya
Mrs. Rohan,
Mrs. Rohan,Rohan
Cannonball,
Mr. Ritesh,
Mr. Ritesh,Ritesh
Mrs. Nidhi,
Mrs. Nidhi,Nidhi
Mrs. Tabu,
Mrs. Tabu,Tabu
Conductor,
Pittsburg,
Gaboriau,
Shraddha,
Niharika,
Har-Rani,
Shailesh,
Irishman,
Cresson,
Anushka,
Ontario,
Kritika,
Kareena,
Pallavi,
Akshara,
Nushrat,
Bipasha,
Hrithik,
Jagdeep,
Akshaye,
Soahil,
Elwell,
Mrunal,
Porter,
Knight,
Browne,
Uskaan,
Vinita,
Riddhi,
Sakshi,
Raghav,
Ranbir,
Shahid,
Meenal,
Charu,
Neetu,
Ronak,
Krish,
Bhumi,
Fawad,
Rahul,
Leena,
Peter,
Swara,
Nitin,
Arjun,
Parth,
Medha,
Disha,
Payal,
Dhruv,
Esha,
Hema,
Ekta,
Zara,
Riya,
Balu,
Abir,
Zoya,
Neha,
Asha,
Tia,
mary,
rinehart,
wests,
sullivan,
lollie,
andy,
klopton,
richey,
euphemia,
george,
north,
south,
blakeley,
lawrence,
gilmore,
whistler,
gardner,
alison,
west,
bronson,
harrington,
gray,
simon,
godey,
poe,
conan,
doyle,
curtis,
williams,
jove,
rich,
candida,
van,
kirk,
johnson,
hotchkiss,
humerus,
flanders,
eliza,
robison,
shaw,
miller,
dallas,
stogie,
dal,
washington,
flier,
jonah,
rafferty,
carter,
br,
obadiah,
conway,
pullman,
arnold,
stuart,
peck,
mike,
alice,
jennie,
thomas,
blake,
joy,
dorothy,
martin,
blobs,
sammy,
sam,
junior,
allie,
granger,
dolly,
janet,
jenkins,
harry,
polly,
cavalcanti,
springer,
fido,
sherlock,
satan,
fiddlededee,
ida,
heaton,
