char_id,name,story_title
1,Ginny Them,A Case of Identity
2,Them,A Case of Identity
3,Irene Adler,A Case of Identity
4,Duchess of Devonshire,A Case of Identity
5,Mr. Them,A Case of Identity
6,Miss Krum Veela,A Case of Identity
7,Mrs. Narcissa,A Case of Identity
8,Mr. Fluffy,A Case of Identity
9,father,A Case of Identity
10,mother,A Case of Identity
11,Mr. Hufflepuff,A Case of Identity
12,Child,A Case of Identity
13,Dr. Luna,A Case of Identity
14,Miss Veela,A Case of Identity
15,Mr. Muggle Diggory,A Case of Identity
16,Muggle,A Case of Identity
17,Muggle Diggory,A Case of Identity
18,Ginny,A Case of Identity
19,Luna,A Case of Identity
20,Mr. Diggory,A Case of Identity
21,The King of Bohemia,A Case of Identity
22,Doctor,A Case of Identity
23,Mr. James Fluffy,A Case of Identity
24,James Fluffy,A Case of Identity
