node,is_victim,pagerank,victim_connection_weight,degree,strength
Arthur Towzer,0,0.005070705370409872,0,1,1.0
Miss Charles,0,0.007855672212535927,0,2,3.0
Mr. Anderson,0,0.006087356686765688,0,1,2.0
Mrs. MacDonald,0,0.013370116418561229,0,2,9.0
STONE,0,0.010208840083357715,0,3,4.0
Thomas,0,0.02702702702702703,0,1,1.0
a,0,0.3206907283766556,0,25,261.0
benjamin,0,0.005098405456627342,0,1,1.0
boudoir,0,0.026061704041306675,0,4,18.0
clues,0,0.014350038171855095,0,3,4.0
cousin,0,0.030833208964487834,0,4,26.0
eleanor,0,0.006115056772983159,0,2,2.0
elizabeth,0,0.00614275685920063,0,1,2.0
fortune,0,0.028732470103478642,0,3,24.0
george,0,0.005070705370409872,0,1,1.0
grace,0,0.005098405456627342,0,1,1.0
gray,0,0.005098405456627342,0,1,1.0
h,0,0.010237062210841367,0,2,6.0
iv,0,0.006125999713654021,0,2,2.0
j,0,0.005098405456627342,0,1,1.0
joseph,0,0.007131708089338976,0,2,3.0
jr,0,0.02702702702702703,0,1,1.0
mark,0,0.010401791132387615,0,3,5.0
maurice,0,0.007159408175556447,0,2,3.0
octavo,0,0.005070705370409872,0,1,1.0
robert,0,0.005098405456627342,0,1,1.0
s,0,0.2942183063039714,0,20,246.0
snake,0,0.039894470599921246,0,5,33.0
stephen,0,0.008148359405694791,0,2,4.0
tom,0,0.005098405456627342,0,1,1.0
tongues,0,0.005098405456627342,0,1,1.0
william,0,0.005070705370409872,0,1,1.0
wills,0,0.008866822111804416,0,2,2.0
x,0,0.007103485961855324,0,1,1.0
xv,0,0.006087356686765688,0,1,2.0
xx,0,0.005284745073132011,0,1,1.0
xxiii,0,0.008866822111804416,0,2,2.0
