node,is_victim,pagerank,victim_connection_weight,degree,strength
Allardyce,0,0.028126430653483414,0,1,1.0
Black Lancaster,0,0.03783850065807703,2,1,2.0
Black Lancaster Pattins,1,0.1392360996014778,0,6,9.0
Cairns,0,0.03367415135313388,0,1,1.0
Hugh,0,0.08731970764829797,2,2,6.0
Lee,0,0.07692307692307693,0,1,1.0
Mr. Hopkins John,0,0.04127645021329116,1,2,2.0
Neligan Dawson,0,0.07806172447388428,1,4,4.0
Sherlock James,0,0.15429346844581351,1,4,11.0
Stanley Wilson,0,0.10692264078058591,0,1,8.0
slater,0,0.08731970764829797,2,2,6.0
tut,0,0.052084964677503384,0,2,2.0
woodman,0,0.07692307692307693,0,1,1.0
