canonical_name,alias_name
Mr. Franklin Van Burnam,
Mr. Franklin Van Burnam,Van Burnam
Mr. Franklin Van Burnam,Mr. Van Burnam
Mr. Franklin Van Burnam,Franklin Van Burnam
Mrs. Howard Van Burnam,
Mrs. Howard Van Burnam,Mrs Van Burnam
Mrs. Howard Van Burnam,Mrs. Van Burnam
Mrs. Howard Van Burnam,Howard Van Burnam
Mr. Howard Van Burnam,
Mr. Silas Van Burnam,
Mr. Silas Van Burnam,Silas Van Burnam
Isabella Van Burnam,
Isabella Van Burnam,Miss Van Burnam
Misses Van Burnam,
Louise Van Burnam,
Miss Amelia Butterworth,
Miss Amelia Butterworth,Butterworth
Miss Amelia Butterworth,Miss Butterworth
Miss Amelia Butterworth,AMELIA BUTTERWORTH
Miss Amelia Butterworth,Amelia Butterworth
Mrs. Bertha Desberger,
Mrs. Bertha Desberger,Mrs. Desberger
Miss Louise Stapleton,
Miss Louise Stapleton,Miss Stapleton
Josephine Paolucci,
Mrs. James Pope,
Mrs. James Pope,Pope
Mrs. James Pope,Mrs. Pope
Mrs. James Pope,James Pope
Susan Ferguson,
Susan Ferguson,Miss Ferguson
Susan Ferguson,SUSAN FERGUSON
Ebenezer Gryce,
Ebenezer Gryce,Gryce
Ebenezer Gryce,Mr Gryce
Ebenezer Gryce,Mr. Gryce
Ebenezer Gryce,EBENEZAR GRYCE
Mr. James Pope,
Mr. James Pope,Mr. Pope
Randolph Stone,
Randolph Stone,Mr. Stone
Olive Randolph,
Olive Randolph,Mr. Randolph
Richard Clapp,
Richard Clapp,Clapp
Fanny Preston,
Ella Althorpe,
Ella Althorpe,Miss Althorpe
Suzanne Shell,
John Randolph,
PHINEAS COX,
PHINEAS COX,Cox
Ruth Oliver,
Ruth Oliver,Oliver
Ruth Oliver,Miss Oliver
Seth Brown,
Jane Pigot,
Jane Pigot,Pigot
Mrs. Cunningham,
Mr. Harrison,
Mr. Callahan,
Mr. Callahan,Callahan
Mrs. Boppert,
Mrs. Boppert,Mrs Boppert
Mr. Franklin,
Mr. Franklin,Franklin
Mrs. Parker,
Mr. Henshaw,
Mr. Henshaw,Henshaw
Miss Amelia,
Miss Amelia,Amelia
Mr. Alvord,
Mr. Alvord,Alvord
Crescenze,
D'Aubigny,
Araminta,
Isabella,
Mr. Hull,
Caroline,
Miss O.,
Miss O.,Miss O
Burnams,
Carroll,
Howard,
Haddam,
Altman,
Vanity,
Louise,
Sibley,
Sarah,
Olive,
Belle,
Lena,
Mary,
John,
Van,
Dan,
anna,
green,
g,
putnams,
by,
rohlfs,
dahl,
iv,
campbell,
jacobs,
xiii,
susie,
t,
j,
denham,
r,
madonna,
xxiii,
lalee,
taken,
aback,
humph,
poe,
inspector,
xxxviii,
gown,
providence,
