canonical_name,alias_name
Franklin O Burnam,
Franklin O Burnam,Burnam
Mrs. HOWARD O By,
Mrs. HOWARD O By,O By
Mrs. HOWARD O By,Mrs O By
Mrs. HOWARD O By,Mrs. O By
Mrs. Shell O By,
Mrs. Shell O By,Shell O By
Mr. Shell O By,
Mr. Shell O By,Mr O By
Mr. Shell O By,Mr. O By
Mr. Silas O By,
Mr. Silas O By,Silas O By
Mr. Belle O By,
Mr. Belle O By,Belle O By
Althorpe O By,
Althorpe O By,Miss O By
Franklin O By,
Burnam O By,
Misses O By,
Mrs. Cunningham Lalee,
Mrs. Cunningham Lalee,Lalee
Mrs. Cunningham Lalee,Cunningham Lalee
Mr. Cunningham Lalee,
Miss Ferguson Fanny,
Miss Ferguson Fanny,Fanny
Miss Ferguson Fanny,Miss Fanny
Miss Ferguson Fanny,Ferguson Fanny
Stapleton Araminta,
Stapleton Araminta,Araminta
Stapleton Araminta,Mr. Araminta
Miss Althorpe Seth,
Miss Althorpe Seth,Seth
Miss Althorpe Seth,Miss Seth
Crescenze Henshaw,
Harrison Burnams,
Bertha Desberger,
Bertha Desberger,Desberger
Bertha Desberger,Mr. Desberger
Ebenezer Pigot,
Ebenezer Pigot,Pigot
Ebenezer Pigot,Mr. Pigot
Ebenezer Pigot,EBENEZAR Pigot
Fanny Ferguson,
Fanny Ferguson,Ferguson
Richard Olive,
Richard Olive,Olive
Susan Jacobs,
Susan Jacobs,Miss Jacobs
Susan Jacobs,SUSAN Jacobs
Susie Bertha,
Susie Bertha,Mr. Bertha
Amelia Fanny,
Ruth Oliver,
Ruth Oliver,Mrs. Oliver
James Green,
James Green,Green
James Green,Miss Green
Pope Bertha,
Jane Aback,
O Campbell,
Howard R.,
John Poe,
John Poe,Poe
John Poe,Mrs. Poe
Ella The,
Ella The,Miss The
Miss Boppert,
Mr. _Gryce_,
Mr. _Gryce_,Mr. Gryce
Miss Howard,
Miss Howard,Howard
Mr. Carroll,
Mr. Carroll,Carroll
Mr. Boppert,
Dr. Preston,
Butterworth,
Cunningham,
Mr. Rohlfs,
Mr. Rohlfs,Rohlfs
Mrs. Humph,
Mr. Susan,
Mr. Shell,
Mr. Shell,Shell
Mrs. Pope,
Mrs. Pope,Pope
D'Aubigny,
Mr. Brown,
Mr. Brown,Brown
Mr. Belle,
Mr. Belle,Belle
Randolph,
Ebenezar,
Mr. Pope,
Callahan,
Althorpe,
Isabella,
Ebenezer,
Madonna,
Dr. Cox,
Mrs. T,
Mrs. T,Mrs T
Alvord,
Sibley,
Louise,
Silas,
Xxiii,
Susie,
Stone,
Anna,
Lena,
Ruth,
Gown,
Hull,
Dan,
suzanne,
josephine,
paolucci,
g,
putnams,
van,
dahl,
iv,
caroline,
haddam,
vanity,
clapp,
xiii,
j,
denham,
sarah,
phineas,
mary,
taken,
parker,
altman,
inspector,
xxxviii,
providence,
