canonical_name,alias_name
Henry Ritchie Clavering,
Henry Ritchie Clavering,Clavering
Henry Ritchie Clavering,Henry Clavering
Henry Ritchie Clavering,Ritchie Clavering
Mrs. Henry Clavering,
Mrs. Henry Clavering,Mrs. Clavering
Mr. Henry Clavering,
Mr. Henry Clavering,Mr Clavering
Mr. Henry Clavering,Mr. Clavering
James Trueman Harwell,
James Trueman Harwell,Harwell
James Trueman Harwell,Mr. Harwell
James Trueman Harwell,James Harwell
James Trueman Harwell,Trueman Harwell
Reverend Eleanore Leavenworth,
Reverend Eleanore Leavenworth,Leavenworth
Reverend Eleanore Leavenworth,_Leavenworth_
Reverend Eleanore Leavenworth,Eleanore Leavenworth
Miss Eleanore Leavenworth,
Miss Eleanore Leavenworth,Miss Leavenworth
Miss Mary Leavenworth,
Miss Mary Leavenworth,MARY LEAVENWORTH
Miss Mary Leavenworth,Mary Leavenworth
Horatio Leavenworth,
Mrs. Leavenworth,
Mr. Leavenworth,
Charlie Somerville,
Molly O'Flanagan,
Katherine Malone,
Thomas Dougherty,
Samuel Stebbins,
Samuel Stebbins,Stebbins
Samuel Stebbins,Mr. Stebbins
Mrs. Amy Belden,
Mrs. Amy Belden,Belden
Mrs. Amy Belden,Mrs Belden
Mrs. Amy Belden,Mrs. Belden
Mrs. Amy Belden,Amy Belden
Chas. Clavering,
Everett Raymond,
Everett Raymond,Raymond
Everett Raymond,MR. RAYMOND
Everett Raymond,Mr. Raymond
Mary Clavering,
Hannah Chester,
Hannah Chester,Chester
Ebenezer Gryce,
Ebenezer Gryce,Gryce
Ebenezer Gryce,Mr Gryce
Ebenezer Gryce,Mr. Gryce
Mamma Hubbard,
Helen Ritchie,
Timothy Cook,
Timothy Cook,Cook
Timothy Cook,Mr. Cook
Dick Furbish,
E. L.,
T. C.,
H. C.,
Miss Eleanore,
Miss Eleanore,Eleanore
Mrs. Gilbert,
Mrs. Darrell,
Mrs. Wright,
Miss Martin,
Mrs. Wilson,
Dr. Maynard,
Mr. Robbins,
Mr. Robbins,Robbins
Miss Elenor,
Mrs. Veeley,
Mrs. Veeley,Veeley
Vandervorts,
Mr. Mouell,
Mr. Monell,
Mr. Monell,Monell
Mr. Veeley,
Mr. Veeley,Mr Veeley
Mr. Fobbs,
Mr. Fobbs,Fobbs
Miss Mary,
Miss Mary,Mary
Dr. Fink,
Mr. Carr,
Henry IV,
Henry IV,Henry
Macbeth,
Lazarus,
Trueman,
Hammond,
Everett,
Horatio,
Juliet,
Morris,
Milton,
Hannah,
Hannah,HANNAH
Mr. S.,
Thomas,
Molly,
Abram,
Brown,
Clara,
Smith,
Uncle,
Elner,
Romeo,
Fred,
Kate,
Tim,
anna,
green,
troilus,
cressida,
humph,
troth,
shure,
faith,
eleanor,
le,
indade,
faerie,
queene,
loworthy,
xii,
wordsworth,
coleridge,
hordear,
smoke,
hope,
clergyman,
vandervort,
b,
alfred,
juno,
ham,
levenworth,
god,
herod,
black,
mustache,
mephistopheles,
iago,
hark,
julius,
csar,
lor,
