character1,character2,count
a,i,455
don,i,167
Adams Jett Mckellen,a,156
Miss Kendrick,a,131
Adams Jett Mckellen,i,118
Brosnan,a,102
Miss Garfunkel Norton,a,97
Miss Garfunkel Norton,i,93
Rapp Devine,a,91
Adams Jett Mckellen,Miss Kendrick,89
Sutherland--Pryor Sutherland,a,83
Miss Kendrick,i,82
DiCaprio Gadot,a,77
DiCaprio Gadot,i,77
Sutherland--Pryor Sutherland,i,75
Rapp Devine,i,73
Grant,Kendrick Bening,67
Grant,Grant Bening,66
Grant Bening,Kendrick Bening,66
Gwynne,Gwynne Street,66
Kendrick Bening,i,64
Kendrick Bening,a,61
a,woman,61
Brosnan,Miss Kendrick,54
Kendrick Bening,Miss Bening,54
a,don,54
Brosnan,i,50
Mr. Rudd Arnold,i,49
Mother,i,48
Dunst,Miss Garfunkel Norton,46
Dunst,Mrs. Dunst Norton,45
Miss Garfunkel Norton,Mrs. Dunst Norton,45
a,old,45
Elgort Heard,i,38
Goodman,i,38
Mr. Rudd Arnold,a,37
Grant,a,35
i,woman,35
Brosnan,Walken,33
Kendrick Bening,Miss Garfunkel Norton,33
Miss Garfunkel,a,32
i,old,32
Mother,a,31
Dickinson O'brien,a,30
Miss Garfunkel,Miss Garfunkel Norton,30
Walken,i,30
Captain Quaid Schumer,i,29
Mr. Pryor Sutherland,Pryor,29
Mr. Pryor Sutherland,Sutherland--Pryor Sutherland,29
Pryor,Sutherland--Pryor Sutherland,29
Walken,a,29
Adams Jett Mckellen,Brosnan,27
Grant,i,27
Captain Quaid Schumer,a,26
Goodman,a,26
Miss Garfunkel,i,26
Adams Jett Mckellen,DiCaprio Gadot,25
Adams Jett Mckellen,Sutherland--Pryor Sutherland,24
Elgort Heard,a,24
Miss Bening,i,24
Gere,a,23
Kendrick Bening,Miss Kendrick,23
Adams Jett Mckellen,don,22
Gwynne,a,22
Gwynne Street,a,22
DiCaprio Gadot,Miss Kendrick,21
Gere,Miss Kendrick,21
Miss Garfunkel Norton,Rapp Devine,21
Adams Jett Mckellen,old,20
Gere,i,20
Grant Bening,i,20
Adams Jett Mckellen,Rapp Devine,19
Kimmel,a,19
Miss Garfunkel Norton,Miss Kendrick,19
Miss Kimmel O'hara,a,19
Lady Tyson,Lord Cummings Dorsey,18
DiCaprio Gadot,Gadot senior,17
Dunst,i,17
Grant,Miss Garfunkel Norton,17
Grant Bening,Miss Garfunkel Norton,17
Lady Tyson,i,17
Lady Tyson Dorsey,Lord Cummings Dorsey,17
Lord Cummings Dorsey,i,17
Miss Garfunkel Norton,woman,17
Captain Quaid Schumer,Miss Garfunkel Norton,16
Captain Quaid Schumer,Rapp Devine,16
Lady Tyson,Lady Tyson Dorsey,16
Lord Cummings,i,16
Miss Kendrick,Walken,16
Dickinson,a,15
Grant Bening,a,15
Lord Cummings Dorsey,a,15
Miss Bening,a,15
Miss Kimmel O'hara,i,15
Mr. Dinklage,a,15
Bartholemew Neeson,Walken,14
DiCaprio Gadot,Sutherland--Pryor Sutherland,14
Gwynne,i,14
Gwynne Street,i,14
Kendrick Bening,Rapp Devine,14
Lady Tyson,Miss Garfunkel Norton,14
Miss Garfunkel Norton,Mr. Rudd Arnold,14
Pryor,a,14
Adams Jett Mckellen,Mother,13
Adams Jett Mckellen,woman,13
DiCaprio Gadot,don,13
Dunst,Kendrick Bening,13
Dunst,a,13
Goodman,Rapp Devine,13
Kendrick Bening,Mrs. Dunst Norton,13
Kimmel,Miss Kimmel O'hara,13
Miss Garfunkel,Miss Kendrick,13
Miss Kendrick,don,13
Mrs. Dunst Norton,i,13
a,policeman,13
Adams Jett Mckellen,Grant,12
Bartholemew Neeson,Walken Neeson,12
Brosnan,Miss Garfunkel,12
DiCaprio Gadot,old,12
Dickinson,i,12
Dunst,Grant,12
Dunst,Grant Bening,12
Grant,Mrs. Dunst Norton,12
Grant Bening,Mrs. Dunst Norton,12
Lord Cummings Dorsey,Sutherland--Pryor Sutherland,12
Miss Garfunkel,Mother,12
Miss Garfunkel Norton,Mother,12
Mrs. Dunst Norton,a,12
Rapp Devine,don,12
Walken,Walken Neeson,12
Adams Jett Mckellen,Kendrick Bening,11
