canonical_name,alias_name
Miss Alethea Heredith,
Miss Alethea Heredith,Heredith
Miss Alethea Heredith,Miss Heredith
Miss Alethea Heredith,Alethea Heredith
Sir Harry Ravenworth,
Sir Arthur Wellesley,
Sir Philip Heredith,
Sir Philip Heredith,Philip Heredith
Sir William Vaughan,
Mr. Austin Wendover,
Mr. Austin Wendover,Wendover
Mr. Austin Wendover,Mr. Wendover
Mr. Austin Wendover,Austin Wendover
Philip Here-Deith,
Sir Ralph Horton,
Mr. Lloyd George,
Violet Heredith,
Mrs. Heredith,
Mrs. Heredith,Mrs Heredith
Mr. Heredith,
Vincent Musard,
Vincent Musard,Musard
Vincent Musard,Mr. Musard
Gwennie Harden,
Mary Theberton,
Mary Theberton,Theberton
Suzanne Shell,
Phil Heredith,
Mary Meehan,
Teddy Weyne,
Teddy Weyne,Weyne
Teddy Weyne,Mrs. Weyne
Dolly Weyne,
Henry Hobbs,
Henry Hobbs,Hobbs
Henry Hobbs,Mr. Hobbs
Milly Saker,
Hazel Rath,
Hazel Rath,Rath
Mrs. Rath,
Miss Rath,
Jack Tar,
Superintendent Merrington,
Superintendent Merrington,Merrington
Inspector Weyling,
Inspector Weyling,Weyling
Detective Caldew,
Detective Caldew,Caldew
Sergeant Lumbe,
Sergeant Lumbe,Lumbe
Mr. Funnysides,
Lady Vaughan,
Miss Benson,
Mr. Tufnell,
Mr. Tufnell,Tufnell
Mr. Hawkins,
Mr. Brimley,
Mr. Brimley,Brimley
Miss Garton,
Miss Garton,Garton
Mr. Harland,
Mrs. Spicer,
Wellington,
Dr. Holmes,
Mr. Philip,
Mr. Philip,Philip
Mrs. Lumbe,
Sir Philip,
Miss Finch,
Sir Arthur,
Mr. Colwyn,
Mr. Colwyn,Colwyn
Herediths,
Moynglass,
Freeling,
Stanhill,
Suckling,
Mr. Phil,
Mr. Phil,Phil
Bridges,
Lisette,
Harding,
Vincent,
Adelina,
Alethea,
Nepcote,
Denison,
Linton,
Robert,
Thomas,
Graham,
Rusher,
Violet,
Platt,
Harry,
Doyne,
Upden,
Milly,
Diana,
Hazel,
Cain,
Kate,
Dick,
Tom,
Jem,
rees,
john,
lane,
death,
butterworth,
litzovny,
abel,
gardner,
maggie,
fate,
czars,
putney,
closeby,
old,
dormer,
billing,
ravenworths,
suey,
god,
cook,
fortune,
jesus,
christ,
anne,
horatio,
nelson,
nile,
egg,
her,
highness,
johnson,
jove,
colywn,
hobbsenery,
obbs,
cockney,
aig,
chianti,
cupid,
granger,
truth,
watson,
