character1,character2,count
Akanksha,Akanksha Lakshmi,134
Abhay Tejasswi,Abhay Tejasswi Zara,43
Anirudh,Anirudh Amrita,34
Abhay Rajeev,Abhay Rajeev Mitali,25
Ranjit Ranveer,Vicky,23
Ranjit Ranveer,Vicky Ranveer,23
Vicky,Vicky Ranveer,23
Abhay Tejasswi Zara,Akanksha Lakshmi,22
Anushka,Ranjit Ranveer,21
Abhay,Abhay Tejasswi,15
Abhay Tejasswi Zara,Muskaan,14
Abhay Tejasswi,Akanksha Lakshmi,13
Abhay,Abhay Tejasswi Zara,12
Abhay Rajeev,Akanksha,12
Abhay Rajeev,Akanksha Lakshmi,10
Abhay Tejasswi,Akanksha,9
Abhay Rajeev,Abhay Tejasswi Zara,8
Akanksha Lakshmi,Anushka,8
Akanksha Lakshmi,Ranjit Ranveer,8
Muskaan,Ranjit Ranveer,8
Abhay Rajeev,Abhay Tejasswi,7
Abhay Rajeev Mitali,Abhay Tejasswi,7
Abhay Rajeev Mitali,Abhay Tejasswi Zara,7
Abhay Tejasswi,Muskaan,7
Akanksha,Anushka,7
Akanksha,Ranjit Ranveer,7
Akanksha Lakshmi,Anirudh,7
Akanksha Lakshmi,Anirudh Amrita,7
Ranjit,Ranjit Vikrant,7
Abhay Rajeev Mitali,Akanksha,6
Abhay Rajeev Mitali,Akanksha Lakshmi,6
Abhay Tejasswi Zara,Akanksha,6
Akanksha Lakshmi,Muskaan,6
Meher Sakshi,Muskaan,6
Abhay Rajeev Mitali,Muskaan,5
Abhay Tejasswi,Ranjit Ranveer,5
Akanksha,Meher Sakshi,5
Abhay,Akanksha Lakshmi,4
Abhay,Chandni,4
Abhay Rajeev,Muskaan,4
Anushka,Muskaan,4
Muskaan,Sidharth,4
Ranjit Ranveer,Sidharth,4
Ranjit Vikrant,Vishal Vikrant,4
Abhay,Abhay Rajeev,3
Abhay,Akanksha,3
Abhay Rajeev,Meher Sakshi,3
Abhay Rajeev Mitali,Meher Sakshi,3
Abhay Tejasswi,Chandni,3
Abhay Tejasswi Zara,Ranjit,3
Akanksha Lakshmi,Meher Sakshi,3
Akanksha Lakshmi,Rohan,3
Akanksha Lakshmi,Rohan Lakshmi,3
Anushka,Vicky,3
Anushka,Vicky Ranveer,3
Rohan,Rohan Lakshmi,3
Abhay,Abhay Mahesh,2
Abhay,Abhay Naman,2
Abhay,Ranjit Ranveer,2
Abhay Naman,Abhay Rajeev Mitali,2
Abhay Naman,Naman Mitali,2
Abhay Rajeev Mitali,Naman Mitali,2
Abhay Tejasswi Zara,Anirudh,2
Abhay Tejasswi Zara,Anirudh Amrita,2
Abhay Tejasswi Zara,Kiran,2
Abhay Tejasswi Zara,Ranjit Vikrant,2
Akanksha,Alok Aditi,2
Akanksha,Anirudh,2
Akanksha,Anirudh Amrita,2
Akanksha Lakshmi,Alok Aditi,2
Akanksha Lakshmi,Chandni,2
Akanksha Lakshmi,Kiran,2
Akanksha Lakshmi,Lakshya,2
Akanksha Lakshmi,Manju,2
Akanksha Lakshmi,Ranjit,2
Akanksha Lakshmi,Ranjit Lakshmi,2
Akanksha Lakshmi,Vicky,2
Akanksha Lakshmi,Vicky Ranveer,2
Alok Aditi,Manju,2
Anirudh,Ranjit Vikrant,2
Anirudh Amrita,Ranjit Vikrant,2
Anushka,Ranjit Vikrant,2
Chandni,Muskaan,2
Chandni,Ranjit Ranveer,2
Chandni,Ravi,2
Divya,Ranjit Ranveer,2
Meher Sakshi,Ranjit Ranveer,2
Muskaan,Ranjit,2
Navya,Ranjit Vikrant,2
Payal,Ranjit Ranveer,2
Ranjit,Ranjit Lakshmi,2
Ranjit,Ranjit Ranveer,2
Ranjit Ranveer,Ranjit Vikrant,2
Aamir,Muskaan,1
Aamir,Ranjit Ranveer,1
Aamir,Sidharth,1
Aamir,Vipin,1
Abhay,Abhay Rajeev Mitali,1
Abhay,Muskaan,1
Abhay Mahesh,Abhay Naman,1
Abhay Mahesh,Abhay Rajeev Mitali,1
Abhay Mahesh,Abhay Tejasswi Zara,1
Abhay Mahesh,Naman Mitali,1
Abhay Mahesh,Ranjit Ranveer,1
Abhay Naman,Chandni,1
Abhay Naman,Pramod,1
Abhay Naman,Ranjit Ranveer,1
Abhay Rajeev,Anushka,1
Abhay Rajeev,Ranjit Ranveer,1
Abhay Rajeev,Shafaq Kavita,1
Abhay Rajeev Mitali,Anushka,1
Abhay Rajeev Mitali,Ranjit Ranveer,1
Abhay Tejasswi,Anirudh,1
Abhay Tejasswi,Anirudh Amrita,1
Abhay Tejasswi,Ranjit Vikrant,1
Abhay Tejasswi Zara,Chandni,1
Abhay Tejasswi Zara,Payal,1
Abhay Tejasswi Zara,Ranjit Lakshmi,1
Abhay Tejasswi Zara,Ranjit Ranveer,1
Abhay Tejasswi Zara,Sidharth,1
Aditya,Leena,1
Aditya,Meenal,1
Akanksha,Chandni,1
Akanksha,Kiran,1
Akanksha,Lakshya,1
Akanksha,Manju,1
Akanksha,Muskaan,1
Akanksha,Payal,1
Akanksha,Ranjit,1
Akanksha,Ranjit Vikrant,1
Akanksha,Shafaq Kavita,1
Akanksha,Vicky,1
Akanksha,Vicky Ranveer,1
Akanksha Lakshmi,Jaya,1
Akanksha Lakshmi,Payal,1
Akanksha Lakshmi,Ranjit Vikrant,1
Akanksha Lakshmi,Shafaq Kavita,1
Akanksha Lakshmi,Vipin,1
Alok Aditi,Lakshya,1
Anirudh,Deepika,1
Anirudh,Ranjit Ranveer,1
