char_id,name,story_title
1,Rapp,The Adventure of the Dancing Men
2,Burrows,The Adventure of the Dancing Men
3,Mr. Barr Bradbury,The Adventure of the Dancing Men
4,Barr Bradbury,The Adventure of the Dancing Men
5,Dr. Burrows,The Adventure of the Dancing Men
6,Washington Smith Washington,The Adventure of the Dancing Men
7,Mr. Rapp,The Adventure of the Dancing Men
8,Smith,The Adventure of the Dancing Men
9,Barr,The Adventure of the Dancing Men
10,Mr. Bradbury,The Adventure of the Dancing Men
11,Eastwood Rapp,The Adventure of the Dancing Men
12,Mrs. Walken,The Adventure of the Dancing Men
13,Inspector Vance,The Adventure of the Dancing Men
14,Mrs. Barr Bradbury,The Adventure of the Dancing Men
15,Caplan,The Adventure of the Dancing Men
16,Mrs. King,The Adventure of the Dancing Men
17,Swift,The Adventure of the Dancing Men
18,Diaz Fanning,The Adventure of the Dancing Men
19,Mr. Diaz Fanning,The Adventure of the Dancing Men
20,Elriges Farm,The Adventure of the Dancing Men
21,East Ruston,The Adventure of the Dancing Men
22,Norfolk,The Adventure of the Dancing Men
23,Ledger Eisenberg,The Adventure of the Dancing Men
24,Fanning,The Adventure of the Dancing Men
25,Vance,The Adventure of the Dancing Men
26,Hall,The Adventure of the Dancing Men
27,Washington,The Adventure of the Dancing Men
28,Englishman,The Adventure of the Dancing Men
