char_id,name,story_title
1,Annie R. McGuire,The Riddle of the Purple Emperor
2,Mary E.,The Riddle of the Purple Emperor
3,Thomas W. Hanshow,The Riddle of the Purple Emperor
4,Hamilton Cleek,The Riddle of the Purple Emperor
5,Superintendent Narkom,The Riddle of the Purple Emperor
6,Lennard,The Riddle of the Purple Emperor
7,Hammond,The Riddle of the Purple Emperor
8,Petrie,The Riddle of the Purple Emperor
9,Constable Roberts,The Riddle of the Purple Emperor
10,Dollops,The Riddle of the Purple Emperor
11,Lady Margaret Cheyne,The Riddle of the Purple Emperor
12,Lord Cheyne,The Riddle of the Purple Emperor
13,The Honourable Miss Cheyne,The Riddle of the Purple Emperor
14,Sir Edgar Brenton,The Riddle of the Purple Emperor
15,Miss Cheyne,The Riddle of the Purple Emperor
16,Lady Margaret,The Riddle of the Purple Emperor
17,SIR EDGAR BRENTON,The Riddle of the Purple Emperor
18,JENNIFER WYNNE,The Riddle of the Purple Emperor
19,BOBBY WYNNE,The Riddle of the Purple Emperor
20,DOCTOR VERRALL,The Riddle of the Purple Emperor
21,MR. MAVERICK NARKOM,The Riddle of the Purple Emperor
22,Mr. Maverick Narkom,The Riddle of the Purple Emperor
23,Cleek,The Riddle of the Purple Emperor
24,Ailsa Lorne,The Riddle of the Purple Emperor
25,Lieutenant Deland,The Riddle of the Purple Emperor
26,Baron de Carjorac,The Riddle of the Purple Emperor
27,Ailsa,The Riddle of the Purple Emperor
28,Peggy Wynne,The Riddle of the Purple Emperor
29,Lady Brenton,The Riddle of the Purple Emperor
30,Sir Edgar,The Riddle of the Purple Emperor
31,Miss Lorne,The Riddle of the Purple Emperor
32,Mr. Deland,The Riddle of the Purple Emperor
33,Narkom,The Riddle of the Purple Emperor
34,constable,The Riddle of the Purple Emperor
35,Mr. Gunga Dall,The Riddle of the Purple Emperor
36,Miss Marion,The Riddle of the Purple Emperor
37,Timms,The Riddle of the Purple Emperor
38,Jim,The Riddle of the Purple Emperor
39,Cheyne Cleek,The Riddle of the Purple Emperor
40,Gunga Dall,The Riddle of the Purple Emperor
41,Mr. Roberts,The Riddle of the Purple Emperor
42,Roberts,The Riddle of the Purple Emperor
43,Deland,The Riddle of the Purple Emperor
44,Maverick Narkom,The Riddle of the Purple Emperor
45,Policeman,The Riddle of the Purple Emperor
46,Mr. Narkom,The Riddle of the Purple Emperor
47,Margot,The Riddle of the Purple Emperor
48,Mr. Von Henri,The Riddle of the Purple Emperor
49,Snaky Jim,The Riddle of the Purple Emperor
50,James Blake,The Riddle of the Purple Emperor
51,Mrs. Malone,The Riddle of the Purple Emperor
52,Madame,The Riddle of the Purple Emperor
53,Mrs. McBride,The Riddle of the Purple Emperor
54,George Headland,The Riddle of the Purple Emperor
55,Shallcott,The Riddle of the Purple Emperor
