char_id,name,story_title
1,Mr. Sherlock Holmes,The Disappearance of Lady Frances Carfax
2,Watson,The Disappearance of Lady Frances Carfax
3,Holmes,The Disappearance of Lady Frances Carfax
4,Lady Frances Carfax,The Disappearance of Lady Frances Carfax
5,Lady Frances,The Disappearance of Lady Frances Carfax
6,Miss Dobney,The Disappearance of Lady Frances Carfax
7,Miss Marie Devine,The Disappearance of Lady Frances Carfax
8,Abrahams,The Disappearance of Lady Frances Carfax
9,M. Moser,The Disappearance of Lady Frances Carfax
10,Marie Devine,The Disappearance of Lady Frances Carfax
11,Jules Vibart,The Disappearance of Lady Frances Carfax
12,Madame,The Disappearance of Lady Frances Carfax
13,Marie,The Disappearance of Lady Frances Carfax
14,Dr. Shlessinger,The Disappearance of Lady Frances Carfax
15,Mrs. Shlessinger,The Disappearance of Lady Frances Carfax
16,Sherlock Holmes,The Disappearance of Lady Frances Carfax
17,Philip Green,The Disappearance of Lady Frances Carfax
18,Dr. Watson,The Disappearance of Lady Frances Carfax
19,Susan Dobney,The Disappearance of Lady Frances Carfax
20,Mr. Holmes,The Disappearance of Lady Frances Carfax
21,Old Susan Dobney,The Disappearance of Lady Frances Carfax
22,Mrs. Hudson,The Disappearance of Lady Frances Carfax
23,Green,The Disappearance of Lady Frances Carfax
24,Frances,The Disappearance of Lady Frances Carfax
25,Jagged,The Disappearance of Lady Frances Carfax
26,Baden,The Disappearance of Lady Frances Carfax
27,Rev. Dr. Shlessinger,The Disappearance of Lady Frances Carfax
28,Holy Peters,The Disappearance of Lady Frances Carfax
29,Fraser,The Disappearance of Lady Frances Carfax
30,Dobney,The Disappearance of Lady Frances Carfax
31,Lestrade,The Disappearance of Lady Frances Carfax
32,Shlessinger,The Disappearance of Lady Frances Carfax
33,Hon. Philip Green,The Disappearance of Lady Frances Carfax
34,Mr. Green,The Disappearance of Lady Frances Carfax
35,Mr. Peters,The Disappearance of Lady Frances Carfax
36,Peters,The Disappearance of Lady Frances Carfax
37,Rose Spender,The Disappearance of Lady Frances Carfax
38,Dr. Horsom,The Disappearance of Lady Frances Carfax
39,Stimson,The Disappearance of Lady Frances Carfax
