character1,character2,count
Aadil Sharman Surbhi,Sharman,66
Aadil Madhuri Chaitanya,Madhuri,36
Aadil,Aadil Madhuri Chaitanya,32
Aadil Sharman Surbhi,Tanvi,24
Aadil Sharman Surbhi,Tanvi Surbhi,24
Tanvi,Tanvi Surbhi,24
Aadil,Krish,21
Anjali Sania,Miss Sania Gauri,19
Aadil Madhuri Chaitanya,Anjali,18
Aadil Madhuri Chaitanya,Shabana Muskaan,16
Anjali Sania,Ishaan,16
Aadil,Aadil Tejasswi Prerna,15
Aadil Madhuri Chaitanya,Aadil Tejasswi Prerna,15
Aadil Tejasswi Prerna,Tanvi,15
Aadil Tejasswi Prerna,Shabana Muskaan,13
Aadil,Aadil Sharman Surbhi,12
Aadil Madhuri Chaitanya,Anjali Sania,12
Aadil Tejasswi Prerna,Ritesh,11
Aadil Tejasswi Prerna,Ritesh Prerna,11
Anjali Sania,Shabana Muskaan,11
Ritesh,Ritesh Prerna,11
Anjali,Anjali Chitrangada,10
Anjali,Anjali Sania,10
Aadil,Aadil Rajat,9
Aadil,Anjali Rajat,9
Aadil Rajat,Anjali Rajat,9
Aadil Sharman Surbhi,Aadil Tejasswi Prerna,9
Ishaan,Pallavi Sonam,9
Anjali,Anjali Ranjan,8
Anjali Sania,Pallavi Sonam,8
Aadil Madhuri Chaitanya,Anjali Rajat,7
Aadil Madhuri Chaitanya,Krish,7
Krish,Sharman,7
Aadil Sharman Surbhi,Parth,6
Akshay,Pallavi Sonam,6
Pallavi Sonam,Shabana Muskaan,6
Pritam,Pritam Payal,6
Aadil Madhuri Chaitanya,Aadil Sharman Surbhi,5
Aadil Madhuri Chaitanya,Gopika,5
Aadil Sharman Surbhi,Krish,5
Aadil Sharman Surbhi,Shabana Muskaan,5
Aadil Tejasswi Prerna,Anjali Sania,5
Aadil Tejasswi Prerna,Sharman,5
Akshay,Anjali Sania,5
Anjali Sania,Miss Lakshya,5
Anjali Sania,Sharman,5
Ishaan,Ishaan Sonam,5
Ishaan,Shabana Muskaan,5
Ishaan Sonam,Pallavi Sonam,5
Miss Sania Gauri,Pallavi Sonam,5
Shabana Muskaan,Sharman,5
Aadil Madhuri Chaitanya,Ishaan,4
Aadil Sharman Surbhi,Miss Sania Gauri,4
Aadil Tejasswi Prerna,Gopika,4
Anjali,Gopika,4
Anjali Sania,Krish,4
Pallavi,Pallavi Sonam,4
Pallavi Sonam,Sharman,4
Shabana Muskaan,Tabu Abhishek,4
Aadil Madhuri Chaitanya,Anjali Chitrangada,3
Aadil Madhuri Chaitanya,Shilpa,3
Aadil Sharman Surbhi,Anjali Sania,3
Aadil Sharman Surbhi,Tabu Abhishek,3
Aadil Tejasswi Prerna,Ishaan,3
Aadil Tejasswi Prerna,Miss Sania Gauri,3
Aadil Tejasswi Prerna,Pallavi Sonam,3
Aadil Tejasswi Prerna,Tanvi Surbhi,3
Anjali Chitrangada,Krish,3
Anjali Rajat,Anjali Ranjan,3
Krish,Tabu Abhishek,3
Krish,Tushar,3
Miss Sania Gauri,Shabana Muskaan,3
Miss Sania Gauri,Sharman,3
Miss Sania Gauri,Vikas,3
Pallavi Sonam,Yami,3
Shakuntala,Tanvi,3
Shriman,Shriman Sidharth,3
Aadil,Madhuri,2
Aadil,Tushar,2
Aadil Madhuri Chaitanya,Anjali Ranjan,2
Aadil Madhuri Chaitanya,Ishaan Sonam,2
Aadil Madhuri Chaitanya,Pallavi Sonam,2
Aadil Madhuri Chaitanya,Sharman,2
Aadil Sharman Surbhi,Anjali,2
Aadil Sharman Surbhi,Anjali Chitrangada,2
Aadil Sharman Surbhi,Gopika,2
Aadil Sharman Surbhi,Ritesh,2
Aadil Sharman Surbhi,Ritesh Prerna,2
Aadil Tejasswi Prerna,Akanksha,2
Aadil Tejasswi Prerna,Krish,2
Aadil Tejasswi Prerna,Tabu Abhishek,2
Aadil Tejasswi Prerna,Tanvi Tejasswi Prerna,2
Akshay,Ishaan,2
Anjali,Anjali Gauri,2
Anjali,Krish,2
Anjali,Miss Sania Gauri,2
Anjali Chitrangada,Sharman,2
Anjali Chitrangada,Tanvi,2
Anjali Gauri,Miss Sania Gauri,2
Anjali Ranjan,Gopika,2
Anjali Sania,Doctor Monali,2
Anjali Sania,Madhuri,2
Anjali Sania,Mrs. Siddharth Ruchi,2
Anjali Sania,Tanvi,2
Chiranjeevi,Krish,2
Chiranjeevi,Tushar,2
Dharmendra,Ranveer,2
Gopika,Nitin,2
Gopika,Parth,2
Ishaan Sonam,Shabana Muskaan,2
Kajol,Kiara,2
Leena,Vinay,2
Miss Lakshya,Ranveer,2
Miss Lakshya,Shabana Muskaan,2
Miss Sania Gauri,Mrs. Siddharth Ruchi,2
Mrs. Siddharth Ruchi,Vikas,2
Navya Rohit,Pallavi Sonam,2
Parth,Ronit,2
Ritesh,Shabana Muskaan,2
Ritesh,Sharman,2
Ritesh,Tanvi,2
Ritesh Prerna,Shabana Muskaan,2
Ritesh Prerna,Sharman,2
Ritesh Prerna,Tanvi,2
Shabana Muskaan,Tanvi,2
Shabana Muskaan,Tanvi Surbhi,2
Sharman,Tabu Abhishek,2
Sharman,Tanvi,2
Sharman,Urmila,2
Tanmay,Tanmay Amol,2
Tanvi,Tanvi Tejasswi Prerna,2
Aadil,Anjali,1
Aadil,Anjali Chitrangada,1
Aadil,Anjali Ranjan,1
Aadil,Anjali Sania,1
Aadil,Chiranjeevi,1
Aadil,Gopika,1
Aadil,Miss Sania Gauri,1
Aadil,Parth,1
Aadil,Pritam,1
Aadil,Pritam Payal,1
Aadil,Shabana Muskaan,1
Aadil,Sharman,1
Aadil,Tabu Abhishek,1
Aadil,Tanvi,1
Aadil,Tanvi Surbhi,1
Aadil Madhuri Chaitanya,Aadil Rajat,1
Aadil Madhuri Chaitanya,Anjali Gauri,1
Aadil Madhuri Chaitanya,Kiran,1
Aadil Madhuri Chaitanya,Leena,1
Aadil Madhuri Chaitanya,Maanvi,1
Aadil Madhuri Chaitanya,Miss Sania Gauri,1
Aadil Madhuri Chaitanya,Nitin,1
Aadil Madhuri Chaitanya,Parth,1
Aadil Madhuri Chaitanya,Tabu Abhishek,1
Aadil Madhuri Chaitanya,Vinay,1
Aadil Rajat,Anjali Ranjan,1
Aadil Rajat,Tabu Abhishek,1
Aadil Sharman Surbhi,Anjali Rajat,1
Aadil Sharman Surbhi,Asha,1
Aadil Sharman Surbhi,Asha Rajat,1
Aadil Sharman Surbhi,Krish Nidhi,1
Aadil Sharman Surbhi,Mithun,1
Aadil Sharman Surbhi,Pallavi,1
Aadil Sharman Surbhi,Pallavi Sonam,1
Aadil Sharman Surbhi,Shakuntala,1
Aadil Sharman Surbhi,Shikha,1
Aadil Tejasswi Prerna,Anjali Chitrangada,1
Aadil Tejasswi Prerna,Anjali Rajat,1
Aadil Tejasswi Prerna,Asha,1
Aadil Tejasswi Prerna,Asha Rajat,1
Aadil Tejasswi Prerna,Dhruv,1
Aadil Tejasswi Prerna,Ishaan Sonam,1
Aadil Tejasswi Prerna,Mithun,1
Aadil Tejasswi Prerna,Pallavi,1
Aadil Tejasswi Prerna,Pritam,1
Aadil Tejasswi Prerna,Pritam Payal,1
Aadil Tejasswi Prerna,Sameera,1
Aadil Tejasswi Prerna,Shakuntala,1
Aadil Tejasswi Prerna,Shikha,1
Aadil Tejasswi Prerna,Varun,1
Abhay,Tanisha,1
Akanksha,Ritesh,1
Akanksha,Ritesh Prerna,1
Akshay,Miss Sania Gauri,1
Akshay,Mr. Kuldeep Divya,1
Anaya,Anjali Chitrangada,1
Anil,Anil Esha,1
Anjali,Anjali Rajat,1
Anjali,Chiranjeevi,1
Anjali,Ishaan,1
Anjali,Madhuri,1
Anjali,Parth,1
Anjali,Shabana Muskaan,1
Anjali,Sharman,1
Anjali Chitrangada,Anjali Rajat,1
Anjali Chitrangada,Anjali Sania,1
Anjali Chitrangada,Asha,1
Anjali Chitrangada,Asha Rajat,1
Anjali Chitrangada,Gopika,1
Anjali Chitrangada,Madhuri,1
Anjali Chitrangada,Miss Sania Gauri,1
Anjali Chitrangada,Mithun,1
Anjali Chitrangada,Pallavi,1
Anjali Chitrangada,Pallavi Sonam,1
Anjali Chitrangada,Ritesh,1
Anjali Chitrangada,Ritesh Prerna,1
Anjali Chitrangada,Shabana Muskaan,1
Anjali Chitrangada,Shakuntala,1
Anjali Chitrangada,Shikha,1
Anjali Chitrangada,Tanvi Surbhi,1
Anjali Rajat,Anjali Sania,1
Anjali Rajat,Asha,1
Anjali Rajat,Asha Rajat,1
Anjali Rajat,Gopika,1
Anjali Rajat,Madhuri,1
Anjali Rajat,Miss Sania Gauri,1
Anjali Rajat,Mithun,1
Anjali Rajat,Pallavi,1
Anjali Rajat,Pallavi Sonam,1
Anjali Rajat,Ritesh,1
Anjali Rajat,Ritesh Prerna,1
