node,is_victim,pagerank,victim_connection_weight,degree,strength
ARBUTHNOT,0,0.014702778567575691,1,3,3.0
Begg,0,0.004294877976612797,0,1,2.0
DENIS CATHCART,1,0.014702778567575691,0,3,3.0
DENVER,0,0.004934803584503591,0,3,3.0
Jack,0,0.0036180272236005164,0,1,1.0
James,0,0.016120184857239497,1,4,4.0
Kai-Lung,0,0.0036180272236005164,0,1,1.0
LADY MAISRY,0,0.006292198873630706,0,2,2.0
LADY MARY,0,0.0196078431372549,0,2,2.0
MARCHBANKS,0,0.014702778567575691,1,3,3.0
Monsieur,0,0.009048134865160698,0,3,9.0
Mrs. George,0,0.007562857345581148,0,3,7.0
PETTIGREW-ROBINSON,0,0.0196078431372549,0,2,2.0
Pettigrew-Robinsons,0,0.003559566348815833,0,1,1.0
Tom,0,0.012832441546604519,0,4,15.0
ballad,0,0.006292198873630706,0,2,2.0
bar,0,0.017119435737146454,0,4,19.0
bet,0,0.006076150966362264,0,3,3.0
blood,0,0.0259174475020483,0,6,33.0
bone,0,0.004933537169236516,0,3,3.0
c,0,0.004236417101828114,0,2,2.0
cat,0,0.02599690425911211,0,8,30.0
counsel,0,0.0097728915075496,0,2,10.0
curry,0,0.0036180272236005164,0,1,1.0
d,0,0.09603271485117952,0,11,132.0
falling,0,0.0036180272236005164,0,1,1.0
farmer,0,0.006915560706699367,0,2,6.0
gaiter,0,0.0036180272236005164,0,1,1.0
geo,0,0.003589120462946332,0,1,1.0
high,0,0.014801432796003978,0,5,17.0
him,0,0.11967990842301103,0,20,157.0
humperdinck,0,0.009980866245847556,0,2,4.0
ii,0,0.006444860066468987,0,2,5.0
inquest,0,0.012572905468734083,0,4,14.0
inspector,0,0.009700399200976664,0,2,10.0
jane,0,0.004383891840961922,0,2,2.0
mackenzie,0,0.0036180272236005164,0,1,1.0
mademoiselle,0,0.003589120462946332,0,1,1.0
mark,0,0.004971728729625077,0,1,3.0
mornin,0,0.006076150966362264,0,3,3.0
mother,0,0.014148611220358919,0,4,17.0
notes,0,0.013234698836280052,0,4,15.0
of,0,0.3185368785297682,0,40,400.0
officers,0,0.004294877976612797,0,1,2.0
p,0,0.004971728729625077,0,1,3.0
pot,0,0.004294877976612797,0,1,2.0
riddlesdale,0,0.026753735413128223,0,8,34.0
robinson,0,0.0196078431372549,0,2,2.0
truth,0,0.011825867415899357,0,4,13.0
van,0,0.009980866245847556,0,2,4.0
xv,0,0.003589120462946332,0,1,1.0
