node,is_victim,pagerank,victim_connection_weight,degree,strength
Alley Quirrell,0,0.07185076780480419,0,21,221.0
Azkaban,0,0.006393649644273509,0,4,15.0
Bludger,0,0.0047695807106618235,0,4,7.0
Broomstick,0,0.002823466637240613,0,1,1.0
Buckbeak Black,0,0.034635918072089066,0,13,112.0
Centaur,0,0.0038615428662309775,0,3,3.0
Child,0,0.00836237477669164,0,6,10.0
Colin,0,0.0032868405091338055,0,2,2.0
Cursed,0,0.01828882050861511,0,8,59.0
Diggory,0,0.002691523914316161,0,1,2.0
Dobby,0,0.0043675281713142205,0,4,4.0
Dr. Crumplehorn,0,0.003919717803143201,0,2,6.0
Dursley,0,0.0029562608981511347,0,2,3.0
Fantastic,0,0.0024020999853270946,0,1,1.0
Find,0,0.011433747000466222,0,13,30.0
Fleur,0,0.002389003693286827,0,1,1.0
Fluffy,0,0.002946510705975026,0,2,3.0
Gilderoy,0,0.0030267590710219097,0,3,3.0
Goblet,0,0.003261096329181366,0,4,4.0
Grindelwald,0,0.015593281921787563,2,10,47.0
Halfblood,0,0.0055461532638848635,0,3,3.0
Hat,0,0.01077419072906951,0,5,31.0
Hogsmeade,0,0.0038615428662309775,0,3,3.0
Howler,0,0.0029678515512649595,0,2,3.0
Inspector Portkey,0,0.0060572955626473565,0,5,14.0
Invisibility,0,0.002389003693286827,0,1,1.0
James,0,0.0026767895621260746,0,2,2.0
Kreacher,0,0.0024020999853270946,0,1,1.0
Leta Prince,0,0.0024020999853270946,0,1,1.0
Lily,0,0.0030467621328553783,0,3,3.0
Longbottom,0,0.0026743053456510604,0,2,2.0
Luna Queenie,0,0.003112890566229679,0,2,2.0
Malfoy,0,0.0055461532638848635,0,3,3.0
Map,0,0.0029415265459610484,0,3,3.0
Merope,0,0.010586392259765083,0,13,25.0
Miss Fawkes,0,0.0026668369691620684,0,2,2.0
Molly,0,0.004933364471781418,0,3,7.0
Mr. Krum,0,0.002691523914316161,0,1,2.0
Mr. Luna Keeper,0,0.05397127927049789,3,21,167.0
Mr. Niffler,0,0.017891391003616808,0,11,54.0
Mr. Umbridge,0,0.005808741859758857,0,4,10.0
Mrs. And,0,0.2805449716349889,3,60,824.0
Mrs. Pettigrew,1,0.006780786293257525,0,5,17.0
Newt,0,0.0055461532638848635,0,3,3.0
Nimbus,0,0.014084507042253521,0,1,1.0
Order,0,0.004131261612392715,0,4,7.0
Parvati,0,0.0032905581056869877,0,2,3.0
Peverell,0,0.0066588869650733296,0,4,14.0
Peverell Binns,0,0.013058447320370098,0,8,30.0
Platform,0,0.0024020999853270946,0,1,1.0
Professor Basilisk,0,0.002691523914316161,0,1,2.0
Quibbler,0,0.01797733135799232,0,7,58.0
Riddle,0,0.0024020999853270946,0,1,1.0
Ron Karkaroff,0,0.014084507042253521,0,1,1.0
School,0,0.002980947843305227,0,1,3.0
Scorpius,0,0.0024020999853270946,0,1,1.0
Secrets,0,0.004730632130258398,0,4,5.0
Sir Animagus,0,0.021062007407620518,0,13,49.0
Sir Animagus Nymphadora,0,0.005093843163301463,0,5,9.0
Sorting,0,0.003317089497151808,0,2,2.0
Teddy,0,0.0024020999853270946,0,1,1.0
Them,0,0.04547819239418635,0,14,142.0
Tina,0,0.007171827930304154,0,4,15.0
Tina Pettigrew,0,0.10060711094605626,7,26,323.0
Tournament,0,0.0023873656331370083,0,1,1.0
Triwizard,0,0.0024020999853270946,0,1,1.0
Veela,0,0.014084507042253521,0,1,1.0
Where,0,0.028590222133421384,2,17,87.0
Witchcraft,0,0.0026767895621260746,0,2,2.0
Wizarding,0,0.014084507042253521,0,1,1.0
Wizardry,0,0.0026668369691620684,0,2,2.0
