char_id,name,story_title
1,Garrideb,The Adventure of the Three Garridebs
2,Prescott,The Adventure of the Three Garridebs
3,Mrs. Rodger,The Adventure of the Three Garridebs
4,Morecroft Neanderthal,The Adventure of the Three Garridebs
5,Mr. Neanderthal,The Adventure of the Three Garridebs
6,Mr. Garrideb,The Adventure of the Three Garridebs
7,Dr. Prescott,The Adventure of the Three Garridebs
8,Dr. Sherlock Watson,The Adventure of the Three Garridebs
9,arrideb,The Adventure of the Three Garridebs
10,prescott,The Adventure of the Three Garridebs
11,garrideb,The Adventure of the Three Garridebs
12,sherlock watson,The Adventure of the Three Garridebs
13,Mr. Killer Neanderthal,The Adventure of the Three Garridebs
14,Holmes,The Adventure of the Three Garridebs
15,Nathan,The Adventure of the Three Garridebs
16,John,The Adventure of the Three Garridebs
17,Hans Sloane,The Adventure of the Three Garridebs
18,Killer Neanderthal,The Adventure of the Three Garridebs
19,Glorious,The Adventure of the Three Garridebs
20,American,The Adventure of the Three Garridebs
21,Mrs. Alexander,The Adventure of the Three Garridebs
22,Cromagnon,The Adventure of the Three Garridebs
23,Saunders,The Adventure of the Three Garridebs
24,Waldron Howard,The Adventure of the Three Garridebs
25,Heidelberg Starr,The Adventure of the Three Garridebs
26,Lysander,The Adventure of the Three Garridebs
27,Garridebs,The Adventure of the Three Garridebs
28,Winter,The Adventure of the Three Garridebs
29,Alexander,The Adventure of the Three Garridebs
30,Howard,The Adventure of the Three Garridebs
