canonical_name,alias_name
Sir William Baskerville,
Sir William Baskerville,Baskerville
Sir Charles Baskerville,
Sir Charles Baskerville,Charles Baskerville
Sir Henry Baskerville,
Sir Henry Baskerville,Henry Baskerville
Sir Henry Baskerville,SIR HENRY BASKERVILLE
Mr. Sherlock Holmes,
Mr. Sherlock Holmes,HOLMES
Mr. Sherlock Holmes,Holmes
Mr. Sherlock Holmes,Mr. Holmes
Mr. Sherlock Holmes,SHERLOCK HOLMES
Mr. Sherlock Holmes,Sherlock Holmes
Rodger Baskerville,
Monsieur Bertillon,
Theophilus Johnson,
Dr. James Mortimer,
Dr. James Mortimer,Mortimer
Dr. James Mortimer,DR. MORTIMER
Dr. James Mortimer,Dr. Mortimer
Dr. James Mortimer,James Mortimer
Hugo Baskerville,
Sir John Morland,
Mrs. Laura Lyons,
Mrs. Laura Lyons,Mrs. Lyons
Mrs. Laura Lyons,Laura Lyons
James Desmond,
Beryl Garcia,
John Clayton,
Miss Stapleton,
Miss Stapleton,STAPLETON
Miss Stapleton,Stapleton
Mrs. Vandeleur,
Mrs. Vandeleur,Vandeleur
Mrs. Barrymore,
Mrs. Barrymore,Barrymore
Mrs. Stapleton,
Mr. Barrymore,
Mr. Frankland,
Mr. Frankland,Frankland
Mr. Stapleton,
Mrs. Oldmore,
Sir Charles,
Sir Charles,Charles
Sir Charles,SIR CHARLES
Dr. Watson,
Dr. Watson,WATSON
Dr. Watson,Watson
Cartwright,
Barrymores,
Stapletons,
Sir Henry,
Sir Henry,Henry
Sir Henry,SIR HENRY
Elizabeth,
Lestrade,
Anthony,
Kneller,
Perkins,
Selden,
Fraser,
Murphy,
Rodger,
Rodney,
Wilson,
Meyers,
Eliza,
Beryl,
James,
Pitt,
Jack,
John,
Hugo,
a,
doyle,
hindhead,
haslemere,
jove,
clarendon,
michaelmas,
hottentot,
halloa,
grimpen,
george,
l,
coombe,
tracey,
regina,
upwood,
montpensier,
mlle,
carere,
antonio,
reszkes,
