node,is_victim,pagerank,victim_connection_weight,degree,strength
Aberforth,0,0.012987012987012988,0,1,2.0
Alley Angelina,0,0.004369817982451916,0,3,6.0
Alley Karkaroff,0,0.006552337816483252,0,6,10.0
Astoria,0,0.012987012987012988,0,4,4.0
Azkaban Acromantula,0,0.012408151674064479,1,10,21.0
Barty,0,0.0023772276541939113,0,1,1.0
Bathilda Wizarding,0,0.012987012987012988,0,4,4.0
Bludger,0,0.014420644291474806,0,2,3.0
Boggart Petunia,0,0.012987012987012988,0,1,1.0
Bowtruckle,0,0.012987012987012988,0,4,4.0
Broomstick,0,0.012987012987012988,0,1,2.0
Cedric Deathly,0,0.00260395769267002,0,2,2.0
Chaser,0,0.005376817116852074,0,3,5.0
Cho,0,0.0038392368926939576,0,2,4.0
Cho Quaffle,0,0.021311162265600377,20,14,39.0
Cissa,0,0.005140704421628081,0,5,6.0
Colin Ron,0,0.012987012987012988,0,1,2.0
Credence,0,0.060162520989216324,1,20,155.0
Credence Ravenclaw Fluffy,0,0.05503579441640631,0,28,109.0
Diggory,0,0.012987012987012988,0,1,1.0
Dudley,0,0.012987012987012988,0,1,1.0
Express,0,0.005933714007913504,0,4,5.0
Find,0,0.017690581687169554,0,13,29.0
Fire,0,0.005618410871845979,0,6,7.0
Firebolt,0,0.012987012987012988,0,1,2.0
Flitwick,0,0.0024665233576651726,0,1,1.0
George,0,0.008305089275824419,0,3,6.0
George Veela,0,0.004301550542466598,0,1,2.0
Ginny Oliver,0,0.0028793494080444322,1,2,2.0
Grindelwald,0,0.010158674892741859,0,3,22.0
Grindelwald Stone,0,0.024551068139236052,0,12,55.0
Hogwarts,0,0.00260395769267002,0,2,2.0
Horace,0,0.0024144331438040512,0,1,1.0
Horklump,0,0.00836539986548169,0,4,9.0
Horklump School,0,0.007358301444730467,0,4,8.0
Howler,0,0.002880814339556154,0,1,2.0
Inspector Granger,0,0.002964854761924207,0,1,2.0
Inspector Minerva,0,0.012279940877764475,0,12,19.0
Invisibility,0,0.006125042109237391,0,6,9.0
Keeper,0,0.01365738900328063,0,7,23.0
Keeper Draco,0,0.003006070851694062,0,2,2.0
Krum,0,0.01866457235117862,1,10,39.0
Krum Newt,0,0.01925145706356076,1,9,40.0
Leta Fluffy,0,0.012106194597442166,0,3,24.0
Lily,0,0.006095823224957743,0,1,8.0
Lucius,0,0.01011975037808935,0,2,2.0
Manticore,0,0.01573034882004749,1,17,27.0
Merope,0,0.0035521250136368652,0,2,2.0
Miss Padma,0,0.014474678045307889,1,19,27.0
Miss Peverell Them,0,0.016801624532610672,0,10,40.0
Miss Thestral,0,0.023103811453992058,0,12,33.0
Mr. And Mcgonagall,0,0.017322110415549475,1,13,37.0
Mr. Order,0,0.004227876392821819,0,4,6.0
Mrs. Credence Angelina,0,0.05332334003324367,0,14,139.0
Mrs. Puffskein Potter,0,0.012987012987012988,0,1,1.0
Narcissa,0,0.012987012987012988,0,4,4.0
Nimbus,0,0.012987012987012988,0,1,1.0
Nymphadora,0,0.012987012987012988,0,1,1.0
Pomona Diagon,0,0.012987012987012988,0,1,1.0
Prisoner,0,0.0023772276541939113,0,1,1.0
Quaffle Them,1,0.01592493468830947,0,10,29.0
Queenie,0,0.012987012987012988,0,1,1.0
Quibbler,0,0.01734517424092947,0,16,29.0
Quirrell,0,0.014420644291474806,0,2,3.0
Ravenclaw,0,0.009369264160971055,0,13,16.0
Regulus,0,0.01558212111320375,0,9,36.0
Regulus Draco,0,0.014969968409812644,0,17,23.0
Regulus Kreacher,0,0.042794162522726165,1,21,78.0
Regulus Peverell,0,0.04713826391724228,0,20,115.0
Riddle Prince,0,0.012987012987012988,0,1,1.0
Secrets,0,0.002756636643702965,0,2,2.0
Severus Hat,0,0.005092301526539212,0,4,4.0
Severus Platform,0,0.005644097381547763,0,5,5.0
Severus Umbridge,0,0.005092301526539212,0,4,4.0
Superintendent Malfoy,0,0.002806403360335874,0,1,2.0
Triwizard,0,0.012987012987012988,0,1,1.0
Wizardry,0,0.012987012987012988,0,4,4.0
