node,is_victim,pagerank,victim_connection_weight,degree,strength
Blaze Holmes,0,0.10345564226996559,4,4,9.0
Dawson Hunter,0,0.0778250657603494,5,2,7.0
Derbyshire,0,0.04365619397543776,0,2,2.0
Desborough,0,0.030256014415712934,0,1,2.0
Dr. Heath,0,0.03145853574793266,0,1,2.0
Gregory,0,0.04365619397543776,0,2,2.0
Inspector Sherlock,0,0.1031517831652103,0,2,9.0
Mr. Singleford Newton,1,0.15669869618200796,0,5,14.0
Sherlock John,0,0.12202848890551315,0,4,10.0
Silver,0,0.08280803937565903,3,4,6.0
Watson Brown,0,0.06770792243779343,1,4,4.0
backwater,0,0.03903560930929923,0,2,2.0
baxter,0,0.059226205170381456,1,3,5.0
clapham,0,0.03903560930929923,0,2,2.0
