node,is_victim,pagerank,victim_connection_weight,degree,strength
Anjali Brothers,0,0.07426775065477101,0,6,10.0
Baker Street,0,0.016553896797073978,0,1,1.0
Chiranjeevi,0,0.022332164161842055,0,1,1.0
Dharmendra,0,0.1012277694624013,0,8,11.0
Dharmendra the First,0,0.016645675234115774,0,1,1.0
Dr. Medha,0,0.028351810923528585,0,2,2.0
Dr. Saira,0,0.03079491221343248,0,2,3.0
Gelder,0,0.047677534418001676,0,3,3.0
Madhavan,0,0.05906472146942233,0,4,7.0
Mohit Hrithik,0,0.04530824248808175,0,1,1.0
Mr. Anjali,0,0.07426775065477101,0,6,10.0
Mr. Anushka,0,0.054567299187546485,0,4,6.0
Mr. Yashwant Bhumi,0,0.12747487261828438,0,6,18.0
Siddharth,0,0.08585410325913062,1,2,2.0
Siddharth Hrithik,1,0.04530824248808175,0,1,1.0
Vinita Sonali,0,0.07490772518260111,0,6,9.0
Yashwant,0,0.09539552878691347,0,4,14.0
