node,is_victim,pagerank,victim_connection_weight,degree,strength
Affleck,0,0.00294411003300567,0,1,1.0
Armstrong,0,0.00298299763189216,0,3,3.0
Arquette,0,0.0023658374166625512,0,1,1.0
Arthur Pitt,0,0.004846386121333129,0,5,6.0
Asafœtida,0,0.0023094772310559924,0,1,1.0
Bach,0,0.012195121951219513,0,1,1.0
Barlow,0,0.012195121951219513,0,1,1.0
Barr,0,0.004188658548350047,0,3,5.0
Beckham,0,0.002322277313077295,0,1,1.0
Bening,0,0.013327344608684075,2,13,17.0
Black,0,0.008829395054385885,0,6,10.0
Blunt,0,0.03408480047195374,0,16,54.0
Blunt Brosnan,0,0.012056858065010398,0,7,17.0
Blunt Dehaan,0,0.024946745276242452,1,11,41.0
British Isles,0,0.012195121951219513,0,1,1.0
Brooks,0,0.012195121951219513,0,1,1.0
Brother Bill,0,0.0030779033912282294,0,1,1.0
Brown,0,0.011909296058360108,1,11,16.0
Cabin,0,0.01807925381538454,1,14,32.0
Caplan,0,0.02261975946627118,0,17,39.0
Caplan James,0,0.0037342942598795606,0,2,4.0
Captain,0,0.004738208355105227,0,5,5.0
Charles,0,0.009557925429722445,0,3,11.0
Charles girl,0,0.008968109088399685,0,2,10.0
Colonel,0,0.07346365938807353,0,21,165.0
Colonel O'hara,0,0.07208631952128876,0,22,166.0
Count,0,0.0058906685240149755,0,2,2.0
Count Berry Dorsey,0,0.004333001114291652,0,1,1.0
De Beer,0,0.002495670973221664,0,1,1.0
De Beers,0,0.006080257000749363,1,7,7.0
Dinklage,0,0.003271188984599608,0,1,1.0
Dookie,0,0.017619220671650993,0,6,33.0
Dookie Ellis,0,0.04726591958720199,0,23,87.0
Downey,0,0.0030322400972012877,0,2,2.0
Dunst,0,0.012195121951219513,0,1,1.0
Durban,0,0.005449044465493793,0,4,6.0
Dutchman,0,0.0033302312683780606,0,1,2.0
Flemmings,0,0.012195121951219513,0,1,1.0
Gadot Grünberg,0,0.006475431345106501,1,6,8.0
Gooding,0,0.002984525268074248,0,1,1.0
Grant,0,0.012195121951219513,0,1,1.0
Harrelson,0,0.0066809146117073545,0,4,10.0
Harris,0,0.0023658374166625512,0,1,1.0
Jagger Goodman,0,0.0027442957500145994,0,2,2.0
Kafir boy,0,0.0022825094130853028,0,1,1.0
Knightley,0,0.012195121951219513,0,1,1.0
L. B. Hiddleston,1,0.008227881454213106,0,7,10.0
Lady Elgort,0,0.002776949121103338,0,1,2.0
Long O'neal Silver,0,0.005190849788668391,0,2,2.0
Lord Jett,0,0.006557554444576161,0,5,5.0
Madame Winslet,0,0.014182870887402764,3,12,18.0
Mendes Kidman,0,0.03898664602179176,0,11,89.0
Miss Kidman,0,0.018428629746307077,0,3,44.0
Miss Leto,0,0.014958822286434297,0,9,26.0
Miss Mendes,0,0.032983143305565656,0,19,69.0
Mr. Corbin-Leto,0,0.007335320351439684,0,3,11.0
Mrs. Carrey,0,0.006785497902808685,0,4,4.0
Mrs. Mccarthy,0,0.004870661529054757,0,3,4.0
Mrs. Theron James,0,0.016758395438208385,0,12,31.0
Neeson,0,0.00851593447027204,0,8,13.0
O'neal,0,0.012230674419116285,0,6,9.0
O'neal Harold Bonham,0,0.02246321752001585,0,11,32.0
Professor Kidman,0,0.002574233637474531,0,1,2.0
Rev. Penn Corbin,0,0.015644894059595557,0,12,28.0
Rhodesia,0,0.007513867446563358,0,10,13.0
Rhodesian,0,0.005442398782629646,0,3,3.0
Ruffalo,0,0.0033712758913023964,0,1,1.0
Sir Dickinson,0,0.011484997139879818,0,4,16.0
Sir Dickinson Bonham,0,0.011016799568745564,0,3,15.0
Sir Knopfler,0,0.05598918250081451,0,25,105.0
Sir Knopfler Elgort,0,0.021741499983151582,0,6,39.0
Swift,0,0.012195121951219513,0,1,1.0
Theron,0,0.0037778543634648166,0,3,4.0
Tyson,0,0.005190849788668391,0,2,2.0
Waller,0,0.012195121951219513,0,1,1.0
Whitaker,0,0.012195121951219513,0,1,1.0
butler,0,0.012195121951219513,0,1,1.0
gipsy,0,0.002607920424017289,0,2,2.0
grey,0,0.008813907614356587,0,6,6.0
lawrence,0,0.004517920980279999,0,3,6.0
nature,0,0.003914322549683779,0,4,4.0
race,0,0.0030629901309393694,0,2,2.0
