char_id,name,story_title
1,Mendes Jagger,The Adventure of the Devil's Foot
2,Thomas Koshy,The Adventure of the Devil's Foot
3,Sir Grant Hutton,The Adventure of the Devil's Foot
4,Mr. Winfrey Phillips,The Adventure of the Devil's Foot
5,Dr. Gable Goodman,The Adventure of the Devil's Foot
6,Gable Goodman,The Adventure of the Devil's Foot
7,Phillips,The Adventure of the Devil's Foot
8,Mr. Palmer,The Adventure of the Devil's Foot
9,Mr. Bach Gyllenhaal,The Adventure of the Devil's Foot
10,Mr. Phillips,The Adventure of the Devil's Foot
11,Adler,The Adventure of the Devil's Foot
12,Harris,The Adventure of the Devil's Foot
13,Morgan,The Adventure of the Devil's Foot
14,Gyllenhaal,The Adventure of the Devil's Foot
15,Bach Gyllenhaal,The Adventure of the Devil's Foot
16,Dr. Nicholson,The Adventure of the Devil's Foot
17,Cyndi,The Adventure of the Devil's Foot
18,Palmer,The Adventure of the Devil's Foot
19,Mrs. Cyndi,The Adventure of the Devil's Foot
20,Mr. Gyllenhaal,The Adventure of the Devil's Foot
21,Cornish housekeeper Mrs. Cyndi,The Adventure of the Devil's Foot
22,Miss Morgan Gyllenhaal,The Adventure of the Devil's Foot
23,Barlow,The Adventure of the Devil's Foot
24,Dr. Bruce Parsons,The Adventure of the Devil's Foot
25,Cornish,The Adventure of the Devil's Foot
26,Dr. Parsons,The Adventure of the Devil's Foot
27,Kauffman,The Adventure of the Devil's Foot
28,Parsons,The Adventure of the Devil's Foot
29,r. Bruce Parsons,The Adventure of the Devil's Foot
30,Morgan Gyllenhaal,The Adventure of the Devil's Foot
31,Dr,The Adventure of the Devil's Foot
