canonical_name,alias_name
John Hector McFarlane,
John Hector McFarlane,McFarlane
John Hector McFarlane,Mr. McFarlane
John Hector McFa,
Mr. Fred Angelina,
Mr. Fred Angelina,Angelina
Mr. Fred Angelina,Mr. Angelina
Mr. Fred Angelina,Fred Angelina
Mr. George Cissa,
Mr. George Cissa,Cissa
Mr. George Cissa,Mr. Cissa
Mr. George Cissa,George Cissa
Bert Viktor,
Inspector Oliver,
Inspector Oliver,Oliver
Professor Order,
Mrs. Voldemort,
Mr. Prince,
Dr. Luna,
Dr. Luna,Luna
LESTRADE,
Farlane,
Weasley,
Azkaban,
Pomona,
sherlock,
holmes,
moriarty,
watson,
verner,
murillo,
jonas,
oldacre,
norwood,
hyams,
lexington,
stevens,
cornelius,
