canonical_name,alias_name
Rev. Constantine Bach,
Rev. Constantine Bach,Bach
William Williams,
M. J.,
Inspector Sugg,
Brocklebury,
Mr. Charles,
Mr. Charles,Charles
Mr. Charles,Mr.Charles
Miss Smith,
Miss Smith,Smith
_Cummings_,
_Cummings_,Cummings
Mr. Cooper,
Mr. Cooper,Cooper
Mrs. Bach,
_Bunter_,
_Bunter_,Bunter
Goldberg,
Campbell,
James,
FREKE,
tim,
lindell,
thipps,
dorothy,
sayers,
brothers,
jim,
peter,
d,
s,
wimsey,
throgmorton,
sherlock,
holmes,
alfred,
mother,
gladys,
julian,
god,
jove,
harold,
skimpole,
jacob,
esau,
worthington,
hullo,
parker,
ralph,
gin,
caroline,
mansions,
reuben,
levy,
adolf,
beck,
john,
anderson,
impey,
biggs,
glaister,
dixon,
mann,
thingumtight,
scarlatti,
tut,
attenbury,
aristotle,
cawthorn,
appledore,
theophilus,
cat,
horrocks,
pancras,
christine,
ford,
simons,
mainwaring,
watson,
pemming,
price,
mabel,
graves,
fords,
rachel,
freddy,
arbuthnot,
milligan,
mamma,
denver,
scoot,
munns,
erith,
apollonios,
rhodiosc,
tom,
annie,
crimplesham,
wicks,
pipsey,
snupshed,
victoria,
crimpleshamx,
simpson,
dewsbury,
jabez,
wort,
skriner,
corots,
augustus,
gruyere,
gorgonzola,
philpots,
evensong,
alf,
glaziers,
georgiana,
coroner,
morris,
grimbold,
watts,
leon,
kestrel,
swaffham,
tommy,
frayle,
wal,
gerald,
shakespeare,
boccaccio,
dante,
odsbodikins,
poggleton,
freemantle,
conybeare,
robertson,
drews,
balham,
david,
gryllingham,
edward,
ams,
andrew,
mackenzie,
frederick,
villar,
villars,
napoleon,
mervyn,
soames,
moriarty,
jerry,
thomas,
piggott,
pringle,
cunningham,
socrates,
henty,
fenimore,
scotchman,
george,
raffles,
wintrington,
natasha,
hodges,
levett,
bill,
wingate,
colegrove,
lucy,
henry,
wainwright,
michael,
finsbury,
stevenson,
bentley,
p,
colomb,
spencer,
rhodios,
lorenzobodi,
alopa,
firenze,
palmer,
