char_id,name,story_title
1,Sherlock Holmes,The Musgrave Ritual
2,Watson,The Musgrave Ritual
3,the unhappy man,The Musgrave Ritual
4,Reginald Musgrave,The Musgrave Ritual
5,Holmes,The Musgrave Ritual
6,Brunton,The Musgrave Ritual
7,Rachel Howells,The Musgrave Ritual
8,Janet Tregellis,The Musgrave Ritual
9,Mr. Musgrave,The Musgrave Ritual
10,ted,The Musgrave Ritual
11,Richard Brunton,The Musgrave Ritual
12,Musgrave,The Musgrave Ritual
13,Howells,The Musgrave Ritual
14,Charles the Second,The Musgrave Ritual
15,Sir Ralph Musgrave,The Musgrave Ritual
16,Stuarts,The Musgrave Ritual
17,Charles,The Musgrave Ritual
