canonical_name,alias_name
Mr. Ralph Williamson,
Mr. Ralph Williamson,Williamson
Mr. Ralph Williamson,Mr. Williamson
Mr. Ralph Williamson,Ralph Williamson
Miss Sherlock Halloa,
Miss Sherlock Halloa,Halloa
Miss Sherlock Halloa,Miss Halloa
Miss Sherlock Halloa,Sherlock Halloa
Farnham Williamson,
Stamford Smith,
Stamford Smith,Smith
Woodley Harden,
Busybody Peter,
George Halloa,
Bob Halloa,
John Jack,
John Jack,Jack
John Jack,Mr. Jack
Carruthers,
Mr. Jingo,
Mr. Jingo,Jingo
Mr. Cyril,
Mr. Cyril,Cyril
Stamford,
Sherlock,
Kennedy,
Morton,
Violet,
Watson,
holmes,
archie,
james,
dixon,
roaring,
