node,is_victim,pagerank,victim_connection_weight,degree,strength
Bob Halloa,0,0.01781434767420441,1,1,1.0
Busybody Peter,0,0.02231218171310897,0,1,1.0
Farnham Williamson,0,0.02231218171310897,0,1,1.0
George Halloa,0,0.051056058380405146,4,2,5.0
John Jack,0,0.08655805750760502,0,3,12.0
Kennedy,0,0.05832989142149574,2,3,4.0
Miss Sherlock Halloa,1,0.15865962257528726,0,8,15.0
Mr. Cyril,0,0.05842465313224913,0,2,8.0
Mr. Jingo,0,0.10326079350459126,1,5,14.0
Mr. Ralph Williamson,0,0.07934389912315185,0,5,5.0
Sherlock,0,0.09080988191558305,4,5,8.0
Stamford,0,0.07127323733030003,1,5,6.0
Stamford Smith,0,0.07127323733030003,1,5,6.0
Woodley Harden,0,0.021218689110760212,0,1,1.0
archie,0,0.04765729338867137,1,4,4.0
dixon,0,0.01847216383729147,0,1,1.0
roaring,0,0.021223810341885814,0,2,2.0
